,tweets
198,"Nice! RT @CNNshowbiz: Best actress in a TV comedy or musical goes to Lena Dunham for ""Girls"" #GoldenGlobes"
199,Best TV Series Actress in a Comedy or Musical goes to Lena Dunham (@LenaDunham) for @GirlsHBO #GoldenGlobes
200,RT @TODAY_ent: Best actress in a TV comedy or musical goes to @LenaDunham for her work on @HBO's #Girls http://t.co/R0gJ5ZTy #GoldenGlobes
201,RT @USATODAYlife: Best actress in a comedy or musical series goes to Lena Dunham for #Girls #GoldenGlobes
202,"RT @CNNshowbiz: Best actress in a TV comedy or musical goes to Lena Dunham for ""Girls"" #GoldenGlobes"
203,"Heck yes. RT @CNNshowbiz: Best actress in a TV comedy or musical goes to Lena Dunham for ""Girls"" #GoldenGlobes"
204,"Lena Dunham wins Best Actress for TV series,musical or comedy.Says the other nominees helped her thru Middle school &amp; Mono! #GoldenGlobes ;)"
205,RT @TVGuide: Best actress in a TV comedy/musical goes to Lena Dunham #GoldenGlobes
206,"RT @YahooMovies: .@lenadunham wins Best Performance By An Actress in TV Comedy Or Musical, Fey &amp; Poehler console themselves w/ @JLo &amp; Clooney. #GoldenGlobes"
207,RT @Newser: @lenadunham wins Best Actress in a Comedy TV series - comedy or musical for #Girls.  @girlsHBO #goldenglobes
208,Lena Dunham wins best actress in a TV series - comedy or musical for Girls. #goldenglobes..and wishes she wore flats #GoldenGlobes2013
209,RT @BBCNewsUS: #JenniferLawrence wins Best Actress Motion Picture - Comedy or Musical at #GoldenGlobes for Silver Linings Playbook http://t.co/YvCP3FbR
