,tweets
258,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
259,"RT @mashable: Best Screenplay, Motion Picture goes to ‘Birdman.’ #GoldenGlobes"
260,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
261,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
263,"Best Screenplay, Motion Picture goes to #Birdman! #GoldenGlobes #YAY"
264,"RT @mashable: Best Screenplay, Motion Picture goes to ‘Birdman.’ #GoldenGlobes"
265,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
266,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
267,"“@YahooMovies: Birdman wins Best Screenplay, Motion Picture! #GoldenGlobes” pero y wes? :("
268,"Now on my list of movies to watch! “@mashable: Best Screenplay, Motion Picture goes to ‘Birdman.’ #GoldenGlobes”"
269,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
270,"RT @Zap2it: Congrats to #BirdmanMovie Winner of the #GoldenGlobes Best Screenplay, Motion Picture"
271,RT @HuffingtonPost: Best Screenplay - Motion Picture goes to Birdman #GoldenGlobes
272,"RT @mashable: Best Screenplay, Motion Picture goes to ‘Birdman.’ #GoldenGlobes"
273,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
274,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
275,"RT @JumpOttawa: ""Birdman"" wins best screenplay, motion picture #JUMPglobes #GoldenGlobes - @MrDRadio http://t.co/v3vzQlhVBJ"
276,"#Awesome (!) Winner #BestScreenplay Motion Picture #AlejandroGonzálezIñárritu + #GoldenGlobes #Birdman #gotitright
http://t.co/IZO8ldkoF8"
277,RT @HuffingtonPost: Best Screenplay - Motion Picture goes to Birdman #GoldenGlobes
278,"Best Screenplay, Motion Picture goes to ‘Birdman.’ #GoldenGlobes"
279,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
280,"RT @mashable: Best Screenplay, Motion Picture goes to ‘Birdman.’ #GoldenGlobes"
281,"RT @mashable: Best Screenplay, Motion Picture goes to ‘Birdman.’ #GoldenGlobes"
282,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
283,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
284,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
285,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
286,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
287,"RT @mashable: Best Screenplay, Motion Picture goes to ‘Birdman.’ #GoldenGlobes"
288,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
289,RT @ABC: Best Screenplay in a Motion Picture goes to 'Birdman' - @GMA #GoldenGlobes
290,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
291,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
292,"RT @mashable: Best Screenplay, Motion Picture goes to ‘Birdman.’ #GoldenGlobes"
293,RT @HuffingtonPost: Best Screenplay - Motion Picture goes to Birdman #GoldenGlobes
294,RT @ABC: Best Screenplay in a Motion Picture goes to 'Birdman' - @GMA #GoldenGlobes
295,Birdman wins Best Screenplay for a Motion Picture. #GoldenGlobes http://t.co/0mQDJ3cWPN
296,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
297,RT @HuffingtonPost: Best Screenplay - Motion Picture goes to Birdman #GoldenGlobes
298,RT @HuffingtonPost: Best Screenplay - Motion Picture goes to Birdman #GoldenGlobes
299,RT @HuffingtonPost: Best Screenplay - Motion Picture goes to Birdman #GoldenGlobes
300,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
301,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
302,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
303,RT @ABC: Best Screenplay in a Motion Picture goes to 'Birdman' - @GMA #GoldenGlobes
304,Best Screenplay-Motion Picture goes to #Birdman...is the #GoldenGlobe for Best Picture next?
305,RT @HuffingtonPost: Best Screenplay - Motion Picture goes to Birdman #GoldenGlobes
306,"RT @mashable: Best Screenplay, Motion Picture goes to ‘Birdman.’ #GoldenGlobes"
307,RT @geeksofdoom: Best Screenplay – Motion Picture: WINNER: Birdman! #GoldenGlobes
308,RT @ABC: Best Screenplay in a Motion Picture goes to 'Birdman' - @GMA #GoldenGlobes
309,RT @HuffingtonPost: Best Screenplay - Motion Picture goes to Birdman #GoldenGlobes
310,RT @tdy_T: #Birdman wins Best Motion Picture Screenplay. #GoldenGlobes http://t.co/WIeuOSpTFK
311,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
312,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
313,"RT @mashable: Best Screenplay, Motion Picture goes to ‘Birdman.’ #GoldenGlobes"
314,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
315,RT @ABC: Best Screenplay in a Motion Picture goes to 'Birdman' - @GMA #GoldenGlobes
316,"RT @mashable: Best Screenplay, Motion Picture goes to ‘Birdman.’ #GoldenGlobes"
317,RT @HuffingtonPost: Best Screenplay - Motion Picture goes to Birdman #GoldenGlobes
318,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
319,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
320,"Best Screenplay, Motion Picture goes to ‘Birdman.’ #GoldenGlobes via Mashable"
321,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
322,"RT @YahooMovies: Birdman wins Best Screenplay, Motion Picture! #GoldenGlobes"
323,RT @HuffingtonPost: Best Screenplay - Motion Picture goes to Birdman #GoldenGlobes
324,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
325,RT @ABC: Best Screenplay in a Motion Picture goes to 'Birdman' - @GMA #GoldenGlobes
326,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
327,"RT @mashable: Best Screenplay, Motion Picture goes to ‘Birdman.’ #GoldenGlobes"
328,"RT @mashable: Best Screenplay, Motion Picture goes to ‘Birdman.’ #GoldenGlobes"
329,"RT @mashable: Best Screenplay, Motion Picture goes to ‘Birdman.’ #GoldenGlobes"
330,RT @ABC: Best Screenplay in a Motion Picture goes to 'Birdman' - @GMA #GoldenGlobes
331,"RT @YahooMovies: Birdman wins Best Screenplay, Motion Picture! #GoldenGlobes"
332,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
333,RT @HuffingtonPost: Best Screenplay - Motion Picture goes to Birdman #GoldenGlobes
334,"RT @YahooMovies: Birdman wins Best Screenplay, Motion Picture! #GoldenGlobes"
335,RT @HuffingtonPost: Best Screenplay - Motion Picture goes to Birdman #GoldenGlobes
336,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
337,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
338,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
339,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
340,"RT @mashable: Best Screenplay, Motion Picture goes to ‘Birdman.’ #GoldenGlobes"
341,RT @HuffingtonPost: Best Screenplay - Motion Picture goes to Birdman #GoldenGlobes
342,RT @HuffingtonPost: Best Screenplay - Motion Picture goes to Birdman #GoldenGlobes
343,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
344,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
345,"I gotta watch this! ""@mashable: Best Screenplay, Motion Picture goes to ‘Birdman.’ #GoldenGlobes"""
346,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
347,"mashable: Best Screenplay, Motion Picture goes to ‘Birdman.’ #GoldenGlobes #web"
348,RT @ABC: Best Screenplay in a Motion Picture goes to 'Birdman' - @GMA #GoldenGlobes
349,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
350,RT @latimesent: Best screenplay--motion picture goes to... Birdman #GoldenGlobes
351,RT @ABC: Best Screenplay in a Motion Picture goes to 'Birdman' - @GMA #GoldenGlobes
352,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
353,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
354,What a joke RT @HuffingtonPost Best Screenplay - Motion Picture goes to Birdman #GoldenGlobes
355,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
356,"RT @YahooMovies: Birdman wins Best Screenplay, Motion Picture! #GoldenGlobes"
357,😳 RT @HuffingtonPost: Best Screenplay - Motion Picture goes to Birdman #GoldenGlobes
358,RT @ABC: Best Screenplay in a Motion Picture goes to 'Birdman' - @GMA #GoldenGlobes
359,RT @HuffingtonPost: Best Screenplay - Motion Picture goes to Birdman #GoldenGlobes
360,RT @HuffingtonPost: Best Screenplay - Motion Picture goes to Birdman #GoldenGlobes
361,"RT @mashable: Best Screenplay, Motion Picture goes to ‘Birdman.’ #GoldenGlobes"
362,"yesyesyesyesyes RT @YahooMovies: Birdman wins Best Screenplay, Motion Picture! #GoldenGlobes"
363,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
364,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
365,Birdman wins the Golden Globe for Best Screenplay - Motion Picture! #GoldenGlobes #GoldenGlobesLiveOnSKY http://t.co/3nOLM5bTIs
366,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
367,"Best Screenplay, Motion Picture goes to ‘Birdman.’ #GoldenGlobes"
368,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
369,"RT @xavzmoreno: Best Screenplay, Motion Picture goes to ‘Birdman.’ #GoldenGlobes"
370,"Best Screenplay, Motion Picture goes to ‘Birdman.’ #GoldenGlobes"
371,RT @HuffingtonPost: Best Screenplay - Motion Picture goes to Birdman #GoldenGlobes
372,RT @ShawnaWTF: What a joke RT @HuffingtonPost Best Screenplay - Motion Picture goes to Birdman #GoldenGlobes
373,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
374,Best Screenplay - Motion Picture goes to Birdman #GoldenGlobes #news
375,RT @ABC: Best Screenplay in a Motion Picture goes to 'Birdman' - @GMA #GoldenGlobes
376,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
377,RT @ABC: Best Screenplay in a Motion Picture goes to 'Birdman' - @GMA #GoldenGlobes
378,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
379,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
380,"RT @mashable: Best Screenplay, Motion Picture goes to ‘Birdman.’ #GoldenGlobes"
381,"RT @mashable: Best Screenplay, Motion Picture goes to ‘Birdman.’ #GoldenGlobes"
382,RT @ABC: Best Screenplay in a Motion Picture goes to 'Birdman' - @GMA #GoldenGlobes
383,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
384,RT @ABC: Best Screenplay in a Motion Picture goes to 'Birdman' - @GMA #GoldenGlobes
385,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
386,"Best Screenplay, Motion Picture goes to ‘Birdman.’ #GoldenGlobes"
387,RT @HuffingtonPost: Best Screenplay - Motion Picture goes to Birdman #GoldenGlobes
388,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
389,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
390,Best motion picture screenplay goes to Birdman #GoldenGlobes http://t.co/KJS3e203Dc
391,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
392,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
393,RT @ABC: Best Screenplay in a Motion Picture goes to 'Birdman' - @GMA #GoldenGlobes
394,RT @ABC: Best Screenplay in a Motion Picture goes to 'Birdman' - @GMA #GoldenGlobes
395,"RT @mashable: Best Screenplay, Motion Picture goes to ‘Birdman.’ #GoldenGlobes"
396,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
397,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
398,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
399,"""@mashable: Best Screenplay, Motion Picture goes to ‘Birdman.’ #GoldenGlobes"" 🙌 Y E S !!!!💜"
400,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
401,"RT @mashable: Best Screenplay, Motion Picture goes to ‘Birdman.’ #GoldenGlobes"
402,RT @HuffingtonPost: Best Screenplay - Motion Picture goes to Birdman #GoldenGlobes
403,RT @HuffingtonPost: Best Screenplay - Motion Picture goes to Birdman #GoldenGlobes
404,"RT @mashable: Best Screenplay, Motion Picture goes to ‘Birdman.’ #GoldenGlobes"
405,"""@HuffingtonPost: Best Screenplay - Motion Picture goes to Birdman #GoldenGlobes"" @MichaelKeaton is the man"
406,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
407,"RT @KHOU: #GoldenGlobes Best Screenplay, Motion Pictures goes to ""Birdman""
http:://ow.ly/H93UL"
408,"RT @mashable: Best Screenplay, Motion Picture goes to ‘Birdman.’ #GoldenGlobes"
409,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
410,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
411,RT @HuffingtonPost: Best Screenplay - Motion Picture goes to Birdman #GoldenGlobes
412,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
413,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
414,"RT @mashable: Best Screenplay, Motion Picture goes to ‘Birdman.’ #GoldenGlobes"
415,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
416,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
417,RT @ABC: Best Screenplay in a Motion Picture goes to 'Birdman' - @GMA #GoldenGlobes
418,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
419,RT @HuffingtonPost: Best Screenplay - Motion Picture goes to Birdman #GoldenGlobes
420,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
421,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
422,"RT @wendykammarcy: Wes Anderson's ""The Grand Budapest Hotel"" should have won best screenplay - motion picture! It truly is a work of art! #…"
423,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
424,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
425,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
426,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
427,RT @ABC: Best Screenplay in a Motion Picture goes to 'Birdman' - @GMA #GoldenGlobes
428,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
429,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
430,RT @StaxIGN: Best motion picture screenplay goes to Birdman #GoldenGlobes http://t.co/KJS3e203Dc
431,"RT @mashable: Best Screenplay, Motion Picture goes to ‘Birdman.’ #GoldenGlobes"
432,Theater News: CineplexMovies: Best Screenplay - Motion Picture goes to... BIRDMAN #GoldenGlobes
433,And #BirdmanMovie wins Best Screenplay - Motion Picture #GoldenGlobes Congratulations Alejandro G. Iñárritu! 👌😃 http://t.co/mPkeypS1U2
434,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
435,"RT @mashable: Best Screenplay, Motion Picture goes to ‘Birdman.’ #GoldenGlobes"
436,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
437,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
438,RT @ABC: Best Screenplay in a Motion Picture goes to 'Birdman' - @GMA #GoldenGlobes
439,"RT @YahooMovies: Birdman wins Best Screenplay, Motion Picture! #GoldenGlobes"
440,"RT @mashable: Best Screenplay, Motion Picture goes to ‘Birdman.’ #GoldenGlobes"
441,"RT @Zap2it: Congrats to #BirdmanMovie Winner of the #GoldenGlobes Best Screenplay, Motion Picture"
442,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
443,RT @Vh1India: The Golden Globe for the Best Screenplay - Motion Picture on the #GoldenGlobesonVh1 goes to #BirdmanMovie
444,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
445,"RT @mashable: Best Screenplay, Motion Picture goes to ‘Birdman.’ #GoldenGlobes"
446,RT @STyipwaiyee: #Inarritu's #Birdman wins #GoldenGlobe for #BestScreenplay for a motion picture. Congrats! http://t.co/e2symPYLXO
447,RT @ArenasEnt: And #BirdmanMovie wins Best Screenplay - Motion Picture #GoldenGlobes Congratulations Alejandro G. Iñárritu! 👌😃 http://t.co/…
448,RT @HuffingtonPost: Best Screenplay - Motion Picture goes to Birdman #GoldenGlobes
449,"RT mashable: Best Screenplay, Motion Picture goes to ‘Birdman.’ #GoldenGlobes"
450,RT @ABC: Best Screenplay in a Motion Picture goes to 'Birdman' - @GMA #GoldenGlobes
451,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
452,RT @HuffingtonPost: Best Screenplay - Motion Picture goes to Birdman #GoldenGlobes
453,"""@HuffingtonPost: Best Screenplay - Motion Picture goes to Birdman #GoldenGlobes"" I need to see this movie, has anyone seen it? Thoughts?"
454,RT @dna: LIVE #GoldenGlobes #Birdman wins Best Screenplay - Motion Picture  http://t.co/oil5QDWYSB
455,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
456,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
457,“@ABC: Best Screenplay in a Motion Picture goes to 'Birdman' - @GMA #GoldenGlobes”
458,RT @HuffingtonPost: Best Screenplay - Motion Picture goes to Birdman #GoldenGlobes
459,RT @WhatsTrending: Birdman wins for Motion Picture Screenplay! #GoldenGlobes
460,"""@HuffingtonPost: Best Screenplay - Motion Picture goes to Birdman #GoldenGlobes"""
461,RT @ABC: Best Screenplay in a Motion Picture goes to 'Birdman' - @GMA #GoldenGlobes
462,HuffingtonPost: Best Screenplay - Motion Picture goes to Birdman #GoldenGlobes
463,"72nd Golden Globe Awards : Winners

Golden Globe for BEST SCREENPLAY – MOTION PICTURE : Alejandro González... http://t.co/Iaou4UX4q4"
464,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
465,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
466,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
467,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
468,"WINNER: Birdman
Best Screenplay, Motion Picture
#GoldenGlobes2015 LIVEBLOG: http://t.co/VgMXvSPsW5"
469,"RT @mashable: Best Screenplay, Motion Picture goes to ‘Birdman.’ #GoldenGlobes"
470,RT @StaxIGN: Best motion picture screenplay goes to Birdman #GoldenGlobes http://t.co/KJS3e203Dc
471,"Best Screenplay, Motion Picture goes to ‘Birdman.’ #GoldenGlobes"
472,"RT @IMDb: Winner: Best Screenplay - Motion Picture: A.G. Iñárritu, Alexander Dinelaris, Armando Bo for 'Birdman' http://t.co/rdaC4RehLA #Go…"
