,tweets
2992,RT @BBCBreaking: The Grand Budapest Hotel wins best motion picture - musical or comedy at #GoldenGlobes. LIVE: http://t.co/Uvj1ZtQnlJ
2993,RT @BBCBreaking: The Grand Budapest Hotel wins best motion picture - musical or comedy at #GoldenGlobes. LIVE: http://t.co/Uvj1ZtQnlJ
2994,"RT @VanityFair: The Grand Budapest Hotel wins the Golden Globe for Best Motion Picture, Comedy or Musical! http://t.co/tQxovrtI4z"
2995,RT @IMDb: Winner: Best Motion Picture - Musical or Comedy: 'The Grand Budapest Hotel' http://t.co/T16Ag2Jyxq #GoldenGlobes
2996,RT @voxdotcom: The Golden Globe for Best Motion Picture (Comedy or Musical) goes to... The Grand Budapest Hotel.
2997,"RT @indiewire: Best Motion Picture, Comedy/Musical: THE GRAND BUDAPEST HOTEL! http://t.co/ZEo4DK7hEW #GoldenGlobes http://t.co/ZhvV0QLgX2"
2998,The worst movie wins best motion picture comedy or musical. The Budapest Hotle. Get me a commercial break #GoldenGlobes
2999,"RT @THR: The Grand Budapest Hotel wins Best Motion Picture, Comedy or Musical #GoldenGlobes  http://t.co/1GXGBQydTi"
3000,"RT @eonline: The Grand Budapest Hotel wins for Best Motion Picture, Musical or Comedy at the #GoldenGlobes! http://t.co/s3JgGA4ssO"
3001,RT @mashable: Best Motion Picture Musical or Comedy goes to The Grand Budapest Hotel. #GoldenGlobes http://t.co/79cMUAiGna
3002,"RT @ABC: Best Motion Picture, Comedy or Musical goes to 'The Grand Budapest Hotel' - @GMA #GoldenGlobes"
3003,RT @mashable: Best Motion Picture Musical or Comedy goes to The Grand Budapest Hotel. #GoldenGlobes http://t.co/79cMUAiGna
3004,"The #GoldenGlobe for Best Motion Picture, Musical or Comedy goes to #TheGrandBudapestHotel! If you haven't seen this movie, YOU MUST!"
3005,RT @BBCBreaking: The Grand Budapest Hotel wins best motion picture - musical or comedy at #GoldenGlobes. LIVE: http://t.co/Uvj1ZtQnlJ
3007,"RT @VanityFair: The Grand Budapest Hotel wins the Golden Globe for Best Motion Picture, Comedy or Musical! http://t.co/tQxovrtI4z"
3008,"RT @THR: The Grand Budapest Hotel wins Best Motion Picture, Comedy or Musical #GoldenGlobes  http://t.co/1GXGBQydTi"
3009,RT @GMA: Wes Anderson fans rejoice! The Grand Budapest Hotel wins Best Motion Picture - Comedy/Musical. #GoldenGlobes -CB
3010,"RT @WhoWhatWear: The Grand Budapest Hotel wins Best Motion Picture, Musical or Comedy! #GoldenGlobes"
3011,"RT @HuffingtonPost: Best Motion Picture, Musical or Comedy goes to The Grand Budapest Hotel #GoldenGlobes"
3012,"RT @VanityFair: The Grand Budapest Hotel wins the Golden Globe for Best Motion Picture, Comedy or Musical! http://t.co/tQxovrtI4z"
3013,“@mashable: Best Motion Picture Musical or Comedy goes to The Grand Budapest Hotel. #GoldenGlobes http://t.co/ZYOZ2jBrv3”
3014,RT @IMDb: Winner: Best Motion Picture - Musical or Comedy: 'The Grand Budapest Hotel' http://t.co/T16Ag2Jyxq #GoldenGlobes
3015,"RT @InStyle: #TheGrandBudapestHotel wins for Best Motion Picture, Musical or Comedy! #GoldenGlobes"
3016,RT @GMA: Wes Anderson fans rejoice! The Grand Budapest Hotel wins Best Motion Picture - Comedy/Musical. #GoldenGlobes -CB
3017,"RT @eonline: The Grand Budapest Hotel wins for Best Motion Picture, Musical or Comedy at the #GoldenGlobes! http://t.co/s3JgGA4ssO"
3018,RT @BBCBreaking: The Grand Budapest Hotel wins best motion picture - musical or comedy at #GoldenGlobes. LIVE: http://t.co/Uvj1ZtQnlJ
3019,"RT @VanityFair: The Grand Budapest Hotel wins the Golden Globe for Best Motion Picture, Comedy or Musical! http://t.co/tQxovrtI4z"
3020,RT @IMDb: Winner: Best Motion Picture - Musical or Comedy: 'The Grand Budapest Hotel' http://t.co/T16Ag2Jyxq #GoldenGlobes
3021,"RT @ABC: Best Motion Picture, Comedy or Musical goes to 'The Grand Budapest Hotel' - @GMA #GoldenGlobes"
3022,RT @BBCBreaking: The Grand Budapest Hotel wins best motion picture - musical or comedy at #GoldenGlobes. LIVE: http://t.co/Uvj1ZtQnlJ
3023,"RT @ForbesLife: The winner of Best Motion Picture, Musical or Comedy, is Wes Anderson's The Grand Budapest Hotel.  #GoldenGlobes http://t.c…"
3024,"RT @ABC: Best Motion Picture, Comedy or Musical goes to 'The Grand Budapest Hotel' - @GMA #GoldenGlobes"
3025,"love this movie !""@usweekly: The Grand Budapest Hotel wins Best Motion Picture – Comedy or Musical! #GoldenGlobes #watchwithUs"""
3026,"One of my favs, love Wes Anderson! @USATODAY: ""The Grand Budapest Hotel"" wins for best motion picture (comedy or musical)! #GoldenGlobes”"
3027,"RT @HuffingtonPost: Best Motion Picture, Musical or Comedy goes to The Grand Budapest Hotel #GoldenGlobes"
3028,RT @BBCBreaking: The Grand Budapest Hotel wins best motion picture - musical or comedy at #GoldenGlobes. LIVE: http://t.co/Uvj1ZtQnlJ
3029,"RT @eonline: The Grand Budapest Hotel wins for Best Motion Picture, Musical or Comedy at the #GoldenGlobes! http://t.co/s3JgGA4ssO"
3030,"Where to stream 'The Grand Budapest Hotel,' winner of the best motion picture, comedy or musical!  http://t.co/EnE2rzQQ1f #GoldenGlobes"
3031,"RT @eonline: The Grand Budapest Hotel wins for Best Motion Picture, Musical or Comedy at the #GoldenGlobes! http://t.co/s3JgGA4ssO"
3032,"RT @indiewire: Best Motion Picture, Comedy/Musical: THE GRAND BUDAPEST HOTEL! http://t.co/ZEo4DK7hEW #GoldenGlobes http://t.co/ZhvV0QLgX2"
3033,RT @IMDb: Winner: Best Motion Picture - Musical or Comedy: 'The Grand Budapest Hotel' http://t.co/T16Ag2Jyxq #GoldenGlobes
3034,"RT @VanityFair: The Grand Budapest Hotel wins the Golden Globe for Best Motion Picture, Comedy or Musical! http://t.co/tQxovrtI4z"
3035,"RT @VanityFair: The Grand Budapest Hotel wins the Golden Globe for Best Motion Picture, Comedy or Musical! http://t.co/tQxovrtI4z"
3036,"“@InStyle: #TheGrandBudapestHotel wins for Best Motion Picture, Musical or Comedy! #GoldenGlobes”"
3037,"👍""@HuffingtonPost: Best Motion Picture, Musical or Comedy goes to The Grand Budapest Hotel #GoldenGlobes"""
3038,RT @mashable: Best Motion Picture Musical or Comedy goes to The Grand Budapest Hotel. #GoldenGlobes http://t.co/79cMUAiGna
3039,"RT @VanityFair: The Grand Budapest Hotel wins the Golden Globe for Best Motion Picture, Comedy or Musical! http://t.co/tQxovrtI4z"
3040,RT @BBCBreaking: The Grand Budapest Hotel wins best motion picture - musical or comedy at #GoldenGlobes. LIVE: http://t.co/Uvj1ZtQnlJ
3041,"RT @MovieFinatics: In an upset, The Grand Budapest Hotel wins Best Motion Picture, Musical or Comedy. #GoldenGlobes... http://t.co/23MuMY1H…"
3042,RT @mashable: Best Motion Picture Musical or Comedy goes to The Grand Budapest Hotel. #GoldenGlobes http://t.co/79cMUAiGna
3043,"RT @eonline: The Grand Budapest Hotel wins for Best Motion Picture, Musical or Comedy at the #GoldenGlobes! http://t.co/s3JgGA4ssO"
3044,RT @IMDb: Winner: Best Motion Picture - Musical or Comedy: 'The Grand Budapest Hotel' http://t.co/T16Ag2Jyxq #GoldenGlobes
3045,"RT @capitalfm_my: #GoldenGlobes2015: The Grand Budapest Hotel"" wins Best Comedy or Musical Motion Picture!!"
3046,"RT @eonline: The Grand Budapest Hotel wins for Best Motion Picture, Musical or Comedy at the #GoldenGlobes! http://t.co/s3JgGA4ssO"
3047,RT @mashable: Best Motion Picture Musical or Comedy goes to The Grand Budapest Hotel. #GoldenGlobes http://t.co/79cMUAiGna
3048,RT @BBCBreaking: The Grand Budapest Hotel wins best motion picture - musical or comedy at #GoldenGlobes. LIVE: http://t.co/Uvj1ZtQnlJ
3049,"RT @VanityFair: The Grand Budapest Hotel wins the Golden Globe for Best Motion Picture, Comedy or Musical! http://t.co/tQxovrtI4z"
3050,"Yeah! #GrandBudapestHotel won Best Motion Picture, Musical or Comedy! Another good reason to see it! ;-)#GoldenGlobe2015"
3051,"RT @VanityFair: The Grand Budapest Hotel wins the Golden Globe for Best Motion Picture, Comedy or Musical! http://t.co/tQxovrtI4z"
3052,"RT @VanityFair: The Grand Budapest Hotel wins the Golden Globe for Best Motion Picture, Comedy or Musical! http://t.co/tQxovrtI4z"
3053,"RT @HuffPostCanada: Wait what?! RT @HuffingtonPost: Best Motion Picture, Musical or Comedy goes to The Grand Budapest Hotel #GoldenGlobes"
3054,RT @mashable: Best Motion Picture Musical or Comedy goes to The Grand Budapest Hotel. #GoldenGlobes http://t.co/79cMUAiGna
3055,"RT @WhoWhatWear: The Grand Budapest Hotel wins Best Motion Picture, Musical or Comedy! #GoldenGlobes"
3056,The Grand Budapest Hotel wins best motion picture - musical or comedy at #GoldenGlobes. LIVE: http://t.co/zVfHg2Lz0T by:
3057,RT @BBCBreaking: The Grand Budapest Hotel wins best motion picture - musical or comedy at #GoldenGlobes. LIVE: http://t.co/Uvj1ZtQnlJ
3058,The Grand Budapest Hotel wins Best Motion Picture - Comedy or Musical #GoldenGlobes
3059,Yaay. Great movie RT @IMDb Winner: Best Motion Picture - Musical or Comedy: 'The Grand Budapest Hotel' http://t.co/aYI8phs8b3  #GoldenGlobes
3060,RT @mashable: Best Motion Picture Musical or Comedy goes to The Grand Budapest Hotel. #GoldenGlobes http://t.co/79cMUAiGna
3061,"My favorite movie last year! @NYMag: RT @vulture: Best motion picture, comedy or musical goes to THE GRAND BUDAPEST HOTEL! #GoldenGlobes"
3062,"RT @VanityFair: The Grand Budapest Hotel wins the Golden Globe for Best Motion Picture, Comedy or Musical! http://t.co/tQxovrtI4z"
3063,"RT @VanityFair: The Grand Budapest Hotel wins the Golden Globe for Best Motion Picture, Comedy or Musical! http://t.co/tQxovrtI4z"
3064,The Grand Budapest Hotel wins best motion picture - musical or comedy at #GoldenGlobes. LIVE: http://t.co/DhSyLDowIj
3065,"RT @eonline: The Grand Budapest Hotel wins for Best Motion Picture, Musical or Comedy at the #GoldenGlobes! http://t.co/s3JgGA4ssO"
3066,"RT @eonline: The Grand Budapest Hotel wins for Best Motion Picture, Musical or Comedy at the #GoldenGlobes! http://t.co/s3JgGA4ssO"
3067,"RT @ForbesLife: The winner of Best Motion Picture, Musical or Comedy, is Wes Anderson's The Grand Budapest Hotel.  #GoldenGlobes http://t.c…"
3068,"RT @eonline: The Grand Budapest Hotel wins for Best Motion Picture, Musical or Comedy at the #GoldenGlobes! http://t.co/s3JgGA4ssO"
3069,"'The Grand Budapest Hotel' wins the Golden Globe for best motion picture, comedy or musical"
3070,RT @GMA: Wes Anderson fans rejoice! The Grand Budapest Hotel wins Best Motion Picture - Comedy/Musical. #GoldenGlobes -CB
3071,RT @BBCBreaking: The Grand Budapest Hotel wins best motion picture - musical or comedy at #GoldenGlobes. LIVE: http://t.co/Uvj1ZtQnlJ
3072,RT @guardian: The Grand Budapest Hotel wins Best Motion Picture - Comedy or Musical http://t.co/k5yApmsn4s #GoldenGlobes
3073,RT @BBCBreaking: The Grand Budapest Hotel wins best motion picture - musical or comedy at #GoldenGlobes. LIVE: http://t.co/Uvj1ZtQnlJ
3074,RT @IMDb: Winner: Best Motion Picture - Musical or Comedy: 'The Grand Budapest Hotel' http://t.co/T16Ag2Jyxq #GoldenGlobes
3075,RT @IMDb: Winner: Best Motion Picture - Musical or Comedy: 'The Grand Budapest Hotel' http://t.co/T16Ag2Jyxq #GoldenGlobes
3076,RT @guardian: The Grand Budapest Hotel wins Best Motion Picture - Comedy or Musical http://t.co/k5yApmsn4s #GoldenGlobes
3077,RT @IMDb: Winner: Best Motion Picture - Musical or Comedy: 'The Grand Budapest Hotel' http://t.co/T16Ag2Jyxq #GoldenGlobes
3078,"RT @coslive: Best Motion Picture, Comedy or Musical goes to Wes Anderson's The Grand Budapest Hotel! #GoldenGlobes"
3079,Best Motion Picture – Comedy or Musical goes to The Grand Budapest Hotel #GoldenGlobes http://t.co/ih5x1vc2f7
3080,"RT @eonline: The Grand Budapest Hotel wins for Best Motion Picture, Musical or Comedy at the #GoldenGlobes! http://t.co/s3JgGA4ssO"
3081,"RT @VanityFair: The Grand Budapest Hotel wins the Golden Globe for Best Motion Picture, Comedy or Musical! http://t.co/tQxovrtI4z"
3082,"The Grand Budapest Hotel wins Best Motion Picture, Comedy or Musical #GoldenGlobes #TheGrandBudapestHotel @Vh1India http://t.co/v6fQfnGnOF"
3083,RT @GMA: Wes Anderson fans rejoice! The Grand Budapest Hotel wins Best Motion Picture - Comedy/Musical. #GoldenGlobes -CB
3084,"RT @eonline: The Grand Budapest Hotel wins for Best Motion Picture, Musical or Comedy at the #GoldenGlobes! http://t.co/s3JgGA4ssO"
3085,RT @IMDb: Winner: Best Motion Picture - Musical or Comedy: 'The Grand Budapest Hotel' http://t.co/T16Ag2Jyxq #GoldenGlobes
3086,"Aww yisss “@HuffingtonPost: Best Motion Picture, Musical or Comedy goes to The Grand Budapest Hotel #GoldenGlobes”"
3087,"RT @InStyle: #TheGrandBudapestHotel wins for Best Motion Picture, Musical or Comedy! #GoldenGlobes"
3088,RT @BBCBreaking: The Grand Budapest Hotel wins best motion picture - musical or comedy at #GoldenGlobes. LIVE: http://t.co/Uvj1ZtQnlJ
3089,"RT @InStyle: #TheGrandBudapestHotel wins for Best Motion Picture, Musical or Comedy! #GoldenGlobes"
3090,"RT @VanityFair: The Grand Budapest Hotel wins the Golden Globe for Best Motion Picture, Comedy or Musical! http://t.co/tQxovrtI4z"
3091,"RT @VanityFair: The Grand Budapest Hotel wins the Golden Globe for Best Motion Picture, Comedy or Musical! http://t.co/tQxovrtI4z"
3092,"RT @VanityFair: The Grand Budapest Hotel wins the Golden Globe for Best Motion Picture, Comedy or Musical! http://t.co/tQxovrtI4z"
3093,"RT @VanityFair: The Grand Budapest Hotel wins the Golden Globe for Best Motion Picture, Comedy or Musical! http://t.co/tQxovrtI4z"
3094,"RT @MovieFinatics: In an upset, The Grand Budapest Hotel wins Best Motion Picture, Musical or Comedy. #GoldenGlobes... http://t.co/23MuMY1H…"
3095,"RT @nbc: The Grand Budapest Hotel wins Best Motion Picture, Comedy or Musical. Congrats to the cast and crew! #GoldenGlobes"
3096,"RT @HuffingtonPost: Best Motion Picture, Musical or Comedy goes to The Grand Budapest Hotel #GoldenGlobes"
3097,RT @IMDb: Winner: Best Motion Picture - Musical or Comedy: 'The Grand Budapest Hotel' http://t.co/T16Ag2Jyxq #GoldenGlobes
3098,RT @BBCBreaking: The Grand Budapest Hotel wins best motion picture - musical or comedy at #GoldenGlobes. LIVE: http://t.co/Uvj1ZtQnlJ
3099,"One of our favorites - the FABULOUS ""The Grand Budapest Hotel"" - wins Best Motion Picture, Comedy or Musical #GoldenGlobes #ShowTimeLegends"
3100,"One of our favorites - the FABULOUS ""The Grand Budapest Hotel"" - wins Best Motion Picture, Comedy or Musical #GoldenGlobes #ShowTimeLegends"
3101,Best Motion Picture Musical or Comedy goes to The Grand Budapest Hotel. #GoldenGlobes http://t.co/Bv85u3vgGJ #yello http://t.co/Fr2mDCj4ai
3102,RT @IMDb: Winner: Best Motion Picture - Musical or Comedy: 'The Grand Budapest Hotel' http://t.co/T16Ag2Jyxq #GoldenGlobes
3103,RT @mashable: Best Motion Picture Musical or Comedy goes to The Grand Budapest Hotel. #GoldenGlobes http://t.co/79cMUAiGna
3105,"RT @VanityFair: The Grand Budapest Hotel wins the Golden Globe for Best Motion Picture, Comedy or Musical! http://t.co/tQxovrtI4z"
3106,"RT @ABC: Best Motion Picture, Comedy or Musical goes to 'The Grand Budapest Hotel' - @GMA #GoldenGlobes"
3107,RT @IMDb: Winner: Best Motion Picture - Musical or Comedy: 'The Grand Budapest Hotel' http://t.co/T16Ag2Jyxq #GoldenGlobes
3108,"RT @eonline: The Grand Budapest Hotel wins for Best Motion Picture, Musical or Comedy at the #GoldenGlobes! http://t.co/s3JgGA4ssO"
3109,"RT @THR: The Grand Budapest Hotel wins Best Motion Picture, Comedy or Musical #GoldenGlobes  http://t.co/1GXGBQydTi"
3110,"RT @VanityFair: The Grand Budapest Hotel wins the Golden Globe for Best Motion Picture, Comedy or Musical! http://t.co/tQxovrtI4z"
3111,"RT @peterhowellfilm: THE GRAND BUDAPEST HOTEL wins Best Motion Picture, Comedy/Musical.
#GoldenGlobes http://t.co/oB9SVFi1KJ"
3112,RT @BBCBreaking: The Grand Budapest Hotel wins best motion picture - musical or comedy at #GoldenGlobes. LIVE: http://t.co/Uvj1ZtQnlJ
3113,RT @BBCBreaking: The Grand Budapest Hotel wins best motion picture - musical or comedy at #GoldenGlobes. LIVE: http://t.co/Uvj1ZtQnlJ
3114,"RT @amandaseales: YAYYY! RT @VanityFair: The Grand Budapest Hotel wins the Golden Globe for Best Motion Picture, Comedy or Musical! http://…"
3115,"This pleases me. #GodenGlobes RT @VanityFair The Grand Budapest Hotel wins the Golden Globe for Best Motion Picture, Comedy or Musical!"
3116,RT @guardian: The Grand Budapest Hotel wins Best Motion Picture - Comedy or Musical http://t.co/k5yApmsn4s #GoldenGlobes
3117,"RT @amandaseales: YAYYY! RT @VanityFair: The Grand Budapest Hotel wins the Golden Globe for Best Motion Picture, Comedy or Musical! http://…"
3118,RT @IMDb: Winner: Best Motion Picture - Musical or Comedy: 'The Grand Budapest Hotel' http://t.co/T16Ag2Jyxq #GoldenGlobes
3119,"RT @THR: The Grand Budapest Hotel wins Best Motion Picture, Comedy or Musical #GoldenGlobes  http://t.co/1GXGBQydTi"
3120,RT @mashable: Best Motion Picture Musical or Comedy goes to The Grand Budapest Hotel. #GoldenGlobes http://t.co/79cMUAiGna
3121,"RT @VanityFair: The Grand Budapest Hotel wins the Golden Globe for Best Motion Picture, Comedy or Musical! http://t.co/tQxovrtI4z"
3122,RT @mashable: Best Motion Picture Musical or Comedy goes to The Grand Budapest Hotel. #GoldenGlobes http://t.co/79cMUAiGna
3123,RT @Klifov: The Grand Budapest Hotel wins Best Motion Picture - Comedy or Musical #GoldenGlobes
3124,"RT @THR: The Grand Budapest Hotel wins Best Motion Picture, Comedy or Musical #GoldenGlobes  http://t.co/1GXGBQydTi"
3125,"RT @HuffingtonPost: Best Motion Picture, Musical or Comedy goes to The Grand Budapest Hotel #GoldenGlobes"
3126,RT @BBCBreaking: The Grand Budapest Hotel wins best motion picture - musical or comedy at #GoldenGlobes. LIVE: http://t.co/Uvj1ZtQnlJ
3127,“@mashable: Best Motion Picture Musical or Comedy goes to The Grand Budapest Hotel #GoldenGlobes http://t.co/19Q4SRKD2k” couldn't agree more
3128,RT @guardian: The Grand Budapest Hotel wins Best Motion Picture - Comedy or Musical http://t.co/k5yApmsn4s #GoldenGlobes
3129,"Yeeeey!!! ""@mashable: Best Motion Picture Musical or Comedy goes to The Grand Budapest Hotel. #GoldenGlobes http://t.co/aZRikXe6Q7"""
3130,RT @GuardianUS: The Grand Budapest Hotel wins Best Motion Picture - Comedy or Musical http://t.co/fClMcqDnrG #GoldenGlobes
3131,"RT @USATODAY: ""The Grand Budapest Hotel"" wins for best motion picture (comedy or musical)! #GoldenGlobes"
3132,RT @guardian: The Grand Budapest Hotel wins Best Motion Picture - Comedy or Musical http://t.co/k5yApmsn4s #GoldenGlobes
3133,"“@InStyle: #TheGrandBudapestHotel wins for Best Motion Picture, Musical or Comedy! #GoldenGlobes” Yay!!"
3134,RT @BBCBreaking: The Grand Budapest Hotel wins best motion picture - musical or comedy at #GoldenGlobes. LIVE: http://t.co/Uvj1ZtQnlJ
3135,"RT @HuffingtonPost: Best Motion Picture, Musical or Comedy goes to The Grand Budapest Hotel #GoldenGlobes"
3136,"RT @HuffingtonPost: Best Motion Picture, Musical or Comedy goes to The Grand Budapest Hotel #GoldenGlobes"
3137,"RT @VanityFair: The Grand Budapest Hotel wins the Golden Globe for Best Motion Picture, Comedy or Musical! http://t.co/tQxovrtI4z"
3138,RT @guardian: The Grand Budapest Hotel wins Best Motion Picture - Comedy or Musical http://t.co/k5yApmsn4s #GoldenGlobes
3139,"RT @WhoWhatWear: The Grand Budapest Hotel wins Best Motion Picture, Musical or Comedy! #GoldenGlobes"
3140,RT @mashable: Best Motion Picture Musical or Comedy goes to The Grand Budapest Hotel. #GoldenGlobes http://t.co/79cMUAiGna
3141,RT @mashable: Best Motion Picture Musical or Comedy goes to The Grand Budapest Hotel. #GoldenGlobes http://t.co/79cMUAiGna
3142,RT @BBCBreaking: The Grand Budapest Hotel wins best motion picture - musical or comedy at #GoldenGlobes. LIVE: http://t.co/Uvj1ZtQnlJ
3143,RT @IMDb: Winner: Best Motion Picture - Musical or Comedy: 'The Grand Budapest Hotel' http://t.co/T16Ag2Jyxq #GoldenGlobes
3144,RT @GMA: Wes Anderson fans rejoice! The Grand Budapest Hotel wins Best Motion Picture - Comedy/Musical. #GoldenGlobes -CB
3145,Yei!!! The Grand Budapest Hotel wins Best Motion Picture – Comedy or Musical! #GoldenGlobes
3146,"RT @InStyle: #TheGrandBudapestHotel wins for Best Motion Picture, Musical or Comedy! #GoldenGlobes"
3147,RT @BBCBreaking: The Grand Budapest Hotel wins best motion picture - musical or comedy at #GoldenGlobes. LIVE: http://t.co/Uvj1ZtQnlJ
3148,"RT @THR: The Grand Budapest Hotel wins Best Motion Picture, Comedy or Musical #GoldenGlobes  http://t.co/1GXGBQydTi"
3149,RT @GMA: Wes Anderson fans rejoice! The Grand Budapest Hotel wins Best Motion Picture - Comedy/Musical. #GoldenGlobes -CB
3150,"RT @VanityFair: The Grand Budapest Hotel wins the Golden Globe for Best Motion Picture, Comedy or Musical! http://t.co/tQxovrtI4z"
3151,RT @mashable: Best Motion Picture Musical or Comedy goes to The Grand Budapest Hotel. #GoldenGlobes http://t.co/79cMUAiGna
3152,RT @BBCBreaking: The Grand Budapest Hotel wins best motion picture - musical or comedy at #GoldenGlobes. LIVE: http://t.co/Uvj1ZtQnlJ
3153,"RT @VanityFair: The Grand Budapest Hotel wins the Golden Globe for Best Motion Picture, Comedy or Musical! http://t.co/tQxovrtI4z"
3154,"RT @VanityFair: The Grand Budapest Hotel wins the Golden Globe for Best Motion Picture, Comedy or Musical! http://t.co/tQxovrtI4z"
3155,"RT @nbc: The Grand Budapest Hotel wins Best Motion Picture, Comedy or Musical. Congrats to the cast and crew! #GoldenGlobes"
3156,RT @mashable: Best Motion Picture Musical or Comedy goes to The Grand Budapest Hotel. #GoldenGlobes http://t.co/79cMUAiGna
3157,"RT @VanityFair: The Grand Budapest Hotel wins the Golden Globe for Best Motion Picture, Comedy or Musical! http://t.co/tQxovrtI4z"
3158,"RT @indiewire: Best Motion Picture, Comedy/Musical: THE GRAND BUDAPEST HOTEL! http://t.co/ZEo4DK7hEW #GoldenGlobes http://t.co/ZhvV0QLgX2"
3159,RT @BBCBreaking: The Grand Budapest Hotel wins best motion picture - musical or comedy at #GoldenGlobes. LIVE: http://t.co/Uvj1ZtQnlJ
3160,"RT @ABC: Best Motion Picture, Comedy or Musical goes to 'The Grand Budapest Hotel' - @GMA #GoldenGlobes"
3161,#TheGrandBudapestHotel wins Best Motion Picture – Comedy or Musical. I will have sex with all my friends to celebrate. #GoldenGlobes
3162,RT @IMDb: Winner: Best Motion Picture - Musical or Comedy: 'The Grand Budapest Hotel' http://t.co/T16Ag2Jyxq #GoldenGlobes
3163,"RT @VanityFair: The Grand Budapest Hotel wins the Golden Globe for Best Motion Picture, Comedy or Musical! http://t.co/tQxovrtI4z"
3164,"Golden Globes: ‘Grand Budapest Hotel’ Wins Best Motion Picture, Comedy Or Musical http://t.co/tNFPnAAA74"
3165,"RT @THR: The Grand Budapest Hotel wins Best Motion Picture, Comedy or Musical #GoldenGlobes  http://t.co/1GXGBQydTi"
3166,"RT @VanityFair: The Grand Budapest Hotel wins the Golden Globe for Best Motion Picture, Comedy or Musical! http://t.co/tQxovrtI4z"
3167,RT @guardian: The Grand Budapest Hotel wins Best Motion Picture - Comedy or Musical http://t.co/k5yApmsn4s #GoldenGlobes
3168,RT @guardian: The Grand Budapest Hotel wins Best Motion Picture - Comedy or Musical http://t.co/k5yApmsn4s #GoldenGlobes
3169,"RT @indiewire: Best Motion Picture, Comedy/Musical: THE GRAND BUDAPEST HOTEL! http://t.co/ZEo4DK7hEW #GoldenGlobes http://t.co/ZhvV0QLgX2"
3170,"RT @THR: The Grand Budapest Hotel wins Best Motion Picture, Comedy or Musical #GoldenGlobes  http://t.co/1GXGBQydTi"
3171,RT @BBCBreaking: The Grand Budapest Hotel wins best motion picture - musical or comedy at #GoldenGlobes. LIVE: http://t.co/Uvj1ZtQnlJ
3172,"RT @nbc: The Grand Budapest Hotel wins Best Motion Picture, Comedy or Musical. Congrats to the cast and crew! #GoldenGlobes"
3173,"RT @ABC: Best Motion Picture, Comedy or Musical goes to 'The Grand Budapest Hotel' - @GMA #GoldenGlobes"
3174,RT @voxdotcom: The Golden Globe for Best Motion Picture (Comedy or Musical) goes to... The Grand Budapest Hotel.
3175,RT @IMDb: Winner: Best Motion Picture - Musical or Comedy: 'The Grand Budapest Hotel' http://t.co/T16Ag2Jyxq #GoldenGlobes
3176,RT @BBCBreaking: The Grand Budapest Hotel wins best motion picture - musical or comedy at #GoldenGlobes. LIVE: http://t.co/Uvj1ZtQnlJ
3177,"RT @HuffingtonPost: Best Motion Picture, Musical or Comedy goes to The Grand Budapest Hotel #GoldenGlobes"
3178,RT @GMA: Wes Anderson fans rejoice! The Grand Budapest Hotel wins Best Motion Picture - Comedy/Musical. #GoldenGlobes -CB
3179,"RT @VanityFair: The Grand Budapest Hotel wins the Golden Globe for Best Motion Picture, Comedy or Musical! http://t.co/tQxovrtI4z"
3180,"RT @HuffPostEnt: Whoa! Best motion picture, comedy or musical goes to The Grand Budapest Hotel #GoldenGlobes"
3181,RT @BBCBreaking: The Grand Budapest Hotel wins best motion picture - musical or comedy at #GoldenGlobes. LIVE: http://t.co/Uvj1ZtQnlJ
3182,"RT @VanityFair: The Grand Budapest Hotel wins the Golden Globe for Best Motion Picture, Comedy or Musical! http://t.co/tQxovrtI4z"
3183,RT @BBCBreaking: The Grand Budapest Hotel wins best motion picture - musical or comedy at #GoldenGlobes. LIVE: http://t.co/Uvj1ZtQnlJ
3185,RT @mashable: Best Motion Picture Musical or Comedy goes to The Grand Budapest Hotel. #GoldenGlobes http://t.co/79cMUAiGna
3186,RT @guardian: The Grand Budapest Hotel wins Best Motion Picture - Comedy or Musical http://t.co/k5yApmsn4s #GoldenGlobes
3187,"RT @decider: Where to stream 'The Grand Budapest Hotel,' winner of the best motion picture, comedy or musical!  http://t.co/EnE2rzQQ1f #Gol…"
3188,"RT @HuffingtonPost: Best Motion Picture, Musical or Comedy goes to The Grand Budapest Hotel #GoldenGlobes"
3189,"RT @eonline: The Grand Budapest Hotel wins for Best Motion Picture, Musical or Comedy at the #GoldenGlobes! http://t.co/s3JgGA4ssO"
3190,"RT @indiewire: Best Motion Picture, Comedy/Musical: THE GRAND BUDAPEST HOTEL! http://t.co/ZEo4DK7hEW #GoldenGlobes http://t.co/ZhvV0QLgX2"
3191,"RT @HuffingtonPost: Best Motion Picture, Musical or Comedy goes to The Grand Budapest Hotel #GoldenGlobes"
3192,RT @BBCBreaking: The Grand Budapest Hotel wins best motion picture - musical or comedy at #GoldenGlobes. LIVE: http://t.co/Uvj1ZtQnlJ
3193,"RT @THR: The Grand Budapest Hotel wins Best Motion Picture, Comedy or Musical #GoldenGlobes  http://t.co/1GXGBQydTi"
3194,"RT @indiewire: Best Motion Picture, Comedy/Musical: THE GRAND BUDAPEST HOTEL! http://t.co/ZEo4DK7hEW #GoldenGlobes http://t.co/ZhvV0QLgX2"
3195,RT @IMDb: Winner: Best Motion Picture - Musical or Comedy: 'The Grand Budapest Hotel' http://t.co/T16Ag2Jyxq #GoldenGlobes
