,tweets
27,RT @LOrealParisUSA: Our spokes @JLo is presenting Best Original Score - Motion Picture. Her wavy side part is THE Look for the night! #GoldenGlobes #GettheLook
28,Dustin Hoffman is presenting Best Motion Picture Comedy or Musical #GoldenGlobes
29,"RT @PhilstarNews: George Clooney presents the Best Actress in a Motion Picture, Drama to Jessica Chastain for ""Zero Dark Thirty"" #GoldenGlobes"
30,"Julia Roberts presents Best Motion Picture, Drama to ""Argo."" #GoldenGlobes"
31,RT @LancomeUSA: Lancome Ambassadress Julia Roberts looks stunning as she presents the best motion picture drama at the #GoldenGlobes
32,"RT @YahooMovies: We have a Pretty Woman sighting. #JuliaRoberts presenting Best Motion Picture, Drama. And the winner is... #Argo! #GoldenGlobes"
33,"RT @YahooMovies: We have a Pretty Woman sighting. #JuliaRoberts presenting Best Motion Picture, Drama. And the winner is... #Argo! #GoldenGlobes"
34,"Best Motion Picture, #Drama: ""#Argo""! Had a feeling, with longtime #GeorgeClooney friend #JuliaRoberts as presenter. #GoldenGlobes"
35,RT @LancomeUSA: Lancome Ambassadress Julia Roberts looks stunning as she presents the best motion picture drama at the #GoldenGlobes
36,"RT @VanityFair: Julia Roberts(!) presents Argo(!) producers with best motion picture drama at the #GoldenGlobes. Better luck next awards show, Lincoln."
37,"RT @VanityFair: Julia Roberts(!) presents Argo(!) producers with best motion picture drama at the #GoldenGlobes. Better luck next awards show, Lincoln."
38,"RT @VanityFair: Julia Roberts(!) presents Argo(!) producers with best motion picture drama at the #GoldenGlobes. Better luck next awards show, Lincoln."
39,"RT @VanityFair: Julia Roberts(!) presents Argo(!) producers with best motion picture drama at the #GoldenGlobes. Better luck next awards show, Lincoln."
40,"RT @VanityFair: Julia Roberts(!) presents Argo(!) producers with best motion picture drama at the #GoldenGlobes. Better luck next awards show, Lincoln."
41,"@Julia Roberts(!) presents Argo(!) producers with best motion picture drama at the #GoldenGlobes. Better luck next awards show, Lincoln."""
42,"RT @VanityFair: Julia Roberts(!) presents Argo(!) producers with best motion picture drama at the #GoldenGlobes. Better luck next awards show, Lincoln."
43,RT @OKMagazine: Robert Pattinson alert! Presenting Best Screenplay Motion Picture with Amanda Seyfried right now #GoldenGlobes
44,Julia Roberts presented Argo with the best picture. That made my night. BECAUSE WHERE IS TINA? #GoldenGlobes
45,"Dennis Quaid and Kerry Washington presenting for best supporting actress in a series, mini-series or tv movie. #goldenglobes"
46,President Clinton getting a standing ovation and presenting Lincoln as a best motion picture nominee. Now THAT'S #MERICA #GoldenGlobes
47,Robert Pattinson alert! Presenting Best Screenplay Motion Picture with Amanda Seyfried right now #GoldenGlobes
48,RT @OKMagazine: Robert Pattinson alert! Presenting Best Screenplay Motion Picture with Amanda Seyfried right now #GoldenGlobes
49,RT @LOrealParisUSA: Our spokes @JLo is presenting Best Original Score - Motion Picture. Her wavy side part is THE Look for the night! #GoldenGlobes #GettheLook
50,RT @LOrealParisUSA: Our spokes @JLo is presenting Best Original Score - Motion Picture. Her wavy side part is THE Look for the night! #GoldenGlobes #GettheLook
51,Dustin Hoffman is presenting Best Motion Picture Comedy or Musical #GoldenGlobes
52,"RT @PhilstarNews: George Clooney presents the Best Actress in a Motion Picture, Drama to Jessica Chastain for ""Zero Dark Thirty"" #GoldenGlobes"
53,"Julia Roberts presents Best Motion Picture, Drama to ""Argo."" #GoldenGlobes"
54,RT @LancomeUSA: Lancome Ambassadress Julia Roberts looks stunning as she presents the best motion picture drama at the #GoldenGlobes
55,"RT @YahooMovies: We have a Pretty Woman sighting. #JuliaRoberts presenting Best Motion Picture, Drama. And the winner is... #Argo! #GoldenGlobes"
56,"RT @YahooMovies: We have a Pretty Woman sighting. #JuliaRoberts presenting Best Motion Picture, Drama. And the winner is... #Argo! #GoldenGlobes"
57,"Best Motion Picture, #Drama: ""#Argo""! Had a feeling, with longtime #GeorgeClooney friend #JuliaRoberts as presenter. #GoldenGlobes"
58,RT @LancomeUSA: Lancome Ambassadress Julia Roberts looks stunning as she presents the best motion picture drama at the #GoldenGlobes
59,"RT @VanityFair: Julia Roberts(!) presents Argo(!) producers with best motion picture drama at the #GoldenGlobes. Better luck next awards show, Lincoln."
60,"RT @VanityFair: Julia Roberts(!) presents Argo(!) producers with best motion picture drama at the #GoldenGlobes. Better luck next awards show, Lincoln."
61,"RT @VanityFair: Julia Roberts(!) presents Argo(!) producers with best motion picture drama at the #GoldenGlobes. Better luck next awards show, Lincoln."
62,"RT @VanityFair: Julia Roberts(!) presents Argo(!) producers with best motion picture drama at the #GoldenGlobes. Better luck next awards show, Lincoln."
63,"RT @VanityFair: Julia Roberts(!) presents Argo(!) producers with best motion picture drama at the #GoldenGlobes. Better luck next awards show, Lincoln."
64,"@Julia Roberts(!) presents Argo(!) producers with best motion picture drama at the #GoldenGlobes. Better luck next awards show, Lincoln."""
65,"RT @VanityFair: Julia Roberts(!) presents Argo(!) producers with best motion picture drama at the #GoldenGlobes. Better luck next awards show, Lincoln."
66,RT @OKMagazine: Robert Pattinson alert! Presenting Best Screenplay Motion Picture with Amanda Seyfried right now #GoldenGlobes
67,Julia Roberts presented Argo with the best picture. That made my night. BECAUSE WHERE IS TINA? #GoldenGlobes
68,"Dennis Quaid and Kerry Washington presenting for best supporting actress in a series, mini-series or tv movie. #goldenglobes"
69,President Clinton getting a standing ovation and presenting Lincoln as a best motion picture nominee. Now THAT'S #MERICA #GoldenGlobes
70,Robert Pattinson alert! Presenting Best Screenplay Motion Picture with Amanda Seyfried right now #GoldenGlobes
71,RT @OKMagazine: Robert Pattinson alert! Presenting Best Screenplay Motion Picture with Amanda Seyfried right now #GoldenGlobes
72,RT @LOrealParisUSA: Our spokes @JLo is presenting Best Original Score - Motion Picture. Her wavy side part is THE Look for the night! #GoldenGlobes #GettheLook
73,RT @LOrealParisUSA: Our spokes @JLo is presenting Best Original Score - Motion Picture. Her wavy side part is THE Look for the night! #GoldenGlobes #GettheLook
74,Dustin Hoffman is presenting Best Motion Picture Comedy or Musical #GoldenGlobes
75,"RT @PhilstarNews: George Clooney presents the Best Actress in a Motion Picture, Drama to Jessica Chastain for ""Zero Dark Thirty"" #GoldenGlobes"
76,"Julia Roberts presents Best Motion Picture, Drama to ""Argo."" #GoldenGlobes"
77,RT @LancomeUSA: Lancome Ambassadress Julia Roberts looks stunning as she presents the best motion picture drama at the #GoldenGlobes
78,"RT @YahooMovies: We have a Pretty Woman sighting. #JuliaRoberts presenting Best Motion Picture, Drama. And the winner is... #Argo! #GoldenGlobes"
79,"RT @YahooMovies: We have a Pretty Woman sighting. #JuliaRoberts presenting Best Motion Picture, Drama. And the winner is... #Argo! #GoldenGlobes"
80,"Best Motion Picture, #Drama: ""#Argo""! Had a feeling, with longtime #GeorgeClooney friend #JuliaRoberts as presenter. #GoldenGlobes"
81,RT @LancomeUSA: Lancome Ambassadress Julia Roberts looks stunning as she presents the best motion picture drama at the #GoldenGlobes
82,"RT @VanityFair: Julia Roberts(!) presents Argo(!) producers with best motion picture drama at the #GoldenGlobes. Better luck next awards show, Lincoln."
83,"RT @VanityFair: Julia Roberts(!) presents Argo(!) producers with best motion picture drama at the #GoldenGlobes. Better luck next awards show, Lincoln."
84,"RT @VanityFair: Julia Roberts(!) presents Argo(!) producers with best motion picture drama at the #GoldenGlobes. Better luck next awards show, Lincoln."
85,"RT @VanityFair: Julia Roberts(!) presents Argo(!) producers with best motion picture drama at the #GoldenGlobes. Better luck next awards show, Lincoln."
86,"RT @VanityFair: Julia Roberts(!) presents Argo(!) producers with best motion picture drama at the #GoldenGlobes. Better luck next awards show, Lincoln."
87,"@Julia Roberts(!) presents Argo(!) producers with best motion picture drama at the #GoldenGlobes. Better luck next awards show, Lincoln."""
88,"RT @VanityFair: Julia Roberts(!) presents Argo(!) producers with best motion picture drama at the #GoldenGlobes. Better luck next awards show, Lincoln."
89,RT @OKMagazine: Robert Pattinson alert! Presenting Best Screenplay Motion Picture with Amanda Seyfried right now #GoldenGlobes
90,Julia Roberts presented Argo with the best picture. That made my night. BECAUSE WHERE IS TINA? #GoldenGlobes
91,"Dennis Quaid and Kerry Washington presenting for best supporting actress in a series, mini-series or tv movie. #goldenglobes"
