,tweets
0,"Dennis Quaid and Kerry Washington presenting for best supporting actress in a series, mini-series or tv movie. #goldenglobes"
6,"Dennis Quaid and Kerry Washington presenting for best supporting actress in a series, mini-series or tv movie. #goldenglobes"
7,Why did they give out best drama series before they presented best actress in a drama series? #GoldenGlobes
8,Why did they give out best drama series before they presented best actress in a drama series? #GoldenGlobes
14,"Dennis Quaid and Kerry Washington presenting for best supporting actress in a series, mini-series or tv movie. #goldenglobes"
22,Why did they give out best drama series before they presented best actress in a drama series? #GoldenGlobes
