,tweets
30,"""@CNNshowbiz: Best actor, TV series drama winner is Damien Lewis for ""Homeland."" This is his first win. #GoldenGlobes"" oh yes!!!! :D"
31,"RT @OKMagazine: Damian Lewis wins Best Actor, TV Series Drama for #Homeland! #GoldenGlobes"
32,"RT @CNNshowbiz: Best actor, TV series drama winner is Damien Lewis for ""Homeland."" This is his first win. #GoldenGlobes"
33,"RT @CNNshowbiz: Best actor, TV series drama winner is Damien Lewis for ""Homeland."" This is his first win. #GoldenGlobes"
34,Damian Lewis won Best Actor for TV Series - Drama. #GoldenGlobes
35,"Best actor in a TV drama series.
#golden globes #winners http://t.co/2RW9senp"
36,Damian Lewis wins Best Actor in Tv Series Drama Golden Globes 2013  http://t.co/3T3pg3DA
37,"RT @CNNshowbiz: Best actor, TV series drama winner is Damien Lewis for ""Homeland."" This is his first win. #GoldenGlobes"
38,"RT @CNNshowbiz: Best actor, TV series drama winner is Damien Lewis for ""Homeland."" This is his first win. #GoldenGlobes"
39,"RT @THR: Damian Lewis wins the #GoldenGlobe for Best Actor in a TV Series, Drama for ""Homeland."" http://t.co/bEbOJaJ5"
40,RT @itvnews: British star of Homeland Damian Lewis has won the Golden Globe for the Best Actor in a drama series http://t.co/cv2meeQ6
41,"RT @CNNshowbiz: Best actor, TV series drama winner is Damien Lewis for ""Homeland."" This is his first win. #GoldenGlobes"
42,"Nice! RT @CNNshowbiz Best actor, TV series drama winner is Damien Lewis for ""Homeland."" This is his first win. #GoldenGlobes"
43,"RT @CNNshowbiz: Best actor, TV series drama winner is Damien Lewis for ""Homeland."" This is his first win. #GoldenGlobes"
44,"RT @VanityFair: Back-to-back Homeland #GoldenGlobes. First, Damien Lewis, for best actor in TV drama, then the show for best TV series drama. Congrats!"
45,"RT @CNNshowbiz: Best actor, TV series drama winner is Damien Lewis for ""Homeland."" This is his first win. #GoldenGlobes"
46,"RT @THR: Damian Lewis wins the #GoldenGlobe for Best Actor in a TV Series, Drama for ""Homeland."" http://t.co/bEbOJaJ5"
47,"RT @mchinhing: “@CNNshowbiz: Best actor, TV series drama winner is Damien Lewis for ""Homeland."" This is his first win. #GoldenGlobes” #obvious #choice !!"
48,"RT @CNNshowbiz: Best actor, TV series drama winner is Damien Lewis for ""Homeland."" This is his first win. #GoldenGlobes"
49,RT @TV3nz: Congratulations to the cast of #Homeland! The series won Best Drama at the #GoldenGlobes &amp; Damien Lewis won Best Actor! http://t.co/zkswJxQq
50,"RT @CNNshowbiz: Best actor, TV series drama winner is Damien Lewis for ""Homeland."" This is his first win. #GoldenGlobes"
51,"RT @ABCNewsEnt: Damian Lewis wins best actor, TV series or drama! His first win, 3rd nom. http://t.co/VCUv6LqO #GoldenGlobes"
52,"RT @CNNshowbiz: Best actor, TV series drama winner is Damien Lewis for ""Homeland."" This is his first win. #GoldenGlobes"
53,"RT @CNNshowbiz: Best actor, TV series drama winner is Damien Lewis for ""Homeland."" This is his first win. #GoldenGlobes"
54,"RT @CNNshowbiz: Best actor, TV series drama winner is Damien Lewis for ""Homeland."" This is his first win. #GoldenGlobes"
55,"RT @CNNshowbiz: Best actor, TV series drama winner is Damien Lewis for ""Homeland."" This is his first win. #GoldenGlobes"
56,"RT @CNNshowbiz: Best actor, TV series drama winner is Damien Lewis for ""Homeland."" This is his first win. #GoldenGlobes"
57,"RT @CNNshowbiz: Best actor, TV series drama winner is Damien Lewis for ""Homeland."" This is his first win. #GoldenGlobes"
58,"RT @CNNshowbiz: Best actor, TV series drama winner is Damien Lewis for ""Homeland."" This is his first win. #GoldenGlobes"
59,"RT @CNNshowbiz: Best actor, TV series drama winner is Damien Lewis for ""Homeland."" This is his first win. #GoldenGlobes"
60,"RT @CNNshowbiz: Best actor, TV series drama winner is Damien Lewis for ""Homeland."" This is his first win. #GoldenGlobes"
61,"RT @CNNshowbiz: Best actor, TV series drama winner is Damien Lewis for ""Homeland."" This is his first win. #GoldenGlobes"
