,tweets
35,RT @nbc: The #GoldenGlobe for Best Miniseries or Motion Picture Made for Television goes to @FargoFX! Congrats!
36,Best Miniseries or Motion Picture Made for Television goes to 'Fargo' (@FargoFX)  #GoldenGlobes
37,RT @nbc: The #GoldenGlobe for Best Miniseries or Motion Picture Made for Television goes to @FargoFX! Congrats!
38,RT @nbc: The #GoldenGlobe for Best Miniseries or Motion Picture Made for Television goes to @FargoFX! Congrats!
39,RT @TVLine: FARGO wins Best Miniseries or Motion Picture Made for Television: https://t.co/tbVKT2i75y #GoldenGlobes
40,Best Miniseries or Motion Picture Made for Television goes to 'Fargo' - @GMA #GoldenGlobes
41,Best Miniseries or Motion Picture Made for Television goes to 'Fargo' - @GMA #GoldenGlobes via @ABC
42,Best Miniseries or Motion Picture Made for Television goes to FX's Fargo #GoldenGlobes #ItsStageTalk
44,RT @nbc: The #GoldenGlobe for Best Miniseries or Motion Picture Made for Television goes to @FargoFX! Congrats!
45,"""@ABC: Best Miniseries or Motion Picture Made for Television goes to 'Fargo' - @GMA #GoldenGlobes"" duh. 😊"
46,"@FargoFX wins best Mini-Series or Motion Picture made for TV, wonderful #GoldenGlobes"
47,RT @ABC: Best Miniseries or Motion Picture Made for Television goes to 'Fargo' - @GMA #GoldenGlobes
48,“@ABC: Best Miniseries or Motion Picture Made for Television goes to 'Fargo' - @GMA #GoldenGlobes” woo! It was SO good.
49,RT @nbc: The #GoldenGlobe for Best Miniseries or Motion Picture Made for Television goes to @FargoFX! Congrats!
50,RT @GuardianUS: Fargo wins Best Mini-Series or Motion Picture Made for Television http://t.co/zGNGEfS7Fo #GoldenGlobes
51,RT @nbc: The #GoldenGlobe for Best Miniseries or Motion Picture Made for Television goes to @FargoFX! Congrats!
52,RT @ABC: Best Miniseries or Motion Picture Made for Television goes to 'Fargo' - @GMA #GoldenGlobes
53,The #GoldenGlobe for Best Miniseries or Motion Picture Made for Television goes to @FargoFX! Congrats! via @nbc
54,RT @ABC: Best Miniseries or Motion Picture Made for Television goes to 'Fargo' - @GMA #GoldenGlobes
55,RT @ABC: Best Miniseries or Motion Picture Made for Television goes to 'Fargo' - @GMA #GoldenGlobes
56,RT @nbc: The #GoldenGlobe for Best Miniseries or Motion Picture Made for Television goes to @FargoFX! Congrats!
58,RT @ABC: Best Miniseries or Motion Picture Made for Television goes to 'Fargo' - @GMA #GoldenGlobes
61,RT @nbc: The #GoldenGlobe for Best Miniseries or Motion Picture Made for Television goes to @FargoFX! Congrats!
64,WINNER - @goldenglobes: Best Miniseries or Motion Picture Made for Television - Fargo (@FargoFX)
65,RT @ABC: Best Miniseries or Motion Picture Made for Television goes to 'Fargo' - @GMA #GoldenGlobes
66,@FargoFX wins Best Miniseries or Motion Picture made for television #GoldenGlobes
75,RT @TV3Xpose: Best Miniseries or Motion Picture Made for Television goes to @FargoFX #GoldenGlobes
76,RT @ABC: Best Miniseries or Motion Picture Made for Television goes to 'Fargo' - @GMA #GoldenGlobes
84,YES! #Fargo wins Best Mini-Series or Motion Picture Made for Television - excellent :) #GoldenGlobes
85,RT @nbc: The #GoldenGlobe for Best Miniseries or Motion Picture Made for Television goes to @FargoFX! Congrats!
87,"""@IMDb: Best Mini-Series or Motion Picture Made for Television - ""Fargo' http://t.co/CJuMNhKcDp #GoldenGlobes"" YES! My 2nd fav show of 2014👏"
90,FARGO wins Best Miniseries or Motion Picture Made for Television #GoldenGlobes #GoldenGlobeAwards2015
92,"""@nbc: The #GoldenGlobe for Best Miniseries or Motion Picture Made for Television goes to @FargoFX! Congrats!"" Where's @AHSFX??"
94,LOL #FutureLaker RT @ABC: Best Miniseries or Motion Picture Made for Television goes to 'Fargo' - @GMA #GoldenGlobes
95,RT @nbc: The #GoldenGlobe for Best Miniseries or Motion Picture Made for Television goes to @FargoFX! Congrats!
