,tweets
246,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
250,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
252,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
253,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
254,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
255,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
256,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
257,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
318,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
319,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
320,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
321,"Matt Bomer wins Best Supporting Actor in Series, Mini-Series or Motion Picture Made for TV for “The Normal Heart”! #GoldenGlobes"
322,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
323,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
324,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
325,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
326,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
327,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
328,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
329,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
330,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
331,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
332,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
333,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
334,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
335,"#GoldenGlobes #WINNER: Best Supporting Actor in a Series, Mini-Series, or Motion Picture Made for TV &gt;&gt; #MattBomer, #TheNormalHeart"
336,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
337,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
339,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
340,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
342,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
343,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
344,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
345,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
346,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
411,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
412,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
413,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
414,"Matt Bomer wins Best Supporting Actor in Series, Mini-Series or Motion Picture Made for TV for “The Normal Heart”! #GoldenGlobes"
415,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
416,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
417,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
418,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
420,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
421,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
422,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
423,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
424,"RT @socialitelife: Best Supporting Actor in Series, Mini-Series, or Motion Picture Made for Television goes to MATT BOMER FOR THE NORMAL HE…"
