,tweets
210,RT @IMDb: Winner: Best Actor in a Motion Picture - Musical or Comedy: Michael Keaton for ‘Birdman’ http://t.co/Gsp3Q8w7P7 #GoldenGlobes
211,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
212,"RT @THR: .@MichaelKeaton wins Best Actor in a Motion Picture, Comedy or Musical for #Birdman #GoldenGlobes http://t.co/FcT8ukRkm2"
213,"RT @THR: .@MichaelKeaton wins Best Actor in a Motion Picture, Comedy or Musical for #Birdman #GoldenGlobes http://t.co/FcT8ukRkm2"
214,RT @IMDb: Winner: Best Actor in a Motion Picture - Musical or Comedy: Michael Keaton for ‘Birdman’ http://t.co/Gsp3Q8w7P7 #GoldenGlobes
215,RT @IMDb: Winner: Best Actor in a Motion Picture - Musical or Comedy: Michael Keaton for ‘Birdman’ http://t.co/Gsp3Q8w7P7 #GoldenGlobes
216,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
217,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
218,"“@HuffingtonPost: Best Actor in a Motion Picture, Musical or Comedy goes to Michael Keaton in Birdman #GoldenGlobes”. My fav actor"
219,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
220,RT @WLBZ2: Best actor in a motion picture comedy or musical goes to Michael Keaton in Birdman #GoldenGlobes
221,RT @IMDb: Winner: Best Actor in a Motion Picture - Musical or Comedy: Michael Keaton for ‘Birdman’ http://t.co/Gsp3Q8w7P7 #GoldenGlobes
222,"RT @HuffingtonPost: Best Actor in a Motion Picture, Musical or Comedy goes to Michael Keaton in Birdman #GoldenGlobes"
223,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
224,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
225,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
226,"RT @HuffingtonPost: Best Actor in a Motion Picture, Musical or Comedy goes to Michael Keaton in Birdman #GoldenGlobes"
227,"RT @THR: .@MichaelKeaton wins Best Actor in a Motion Picture, Comedy or Musical for #Birdman #GoldenGlobes http://t.co/FcT8ukRkm2"
228,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
229,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
230,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
231,"RT @nbc: And @MichaelKeaton wins the #GoldenGlobe for Best Actor in a Motion Picture, Comedy or Musical for his role in #Birdman!"
232,"RT @nbc: And @MichaelKeaton wins the #GoldenGlobe for Best Actor in a Motion Picture, Comedy or Musical for his role in #Birdman!"
233,"RT @THR: .@MichaelKeaton wins Best Actor in a Motion Picture, Comedy or Musical for #Birdman #GoldenGlobes http://t.co/FcT8ukRkm2"
234,"RT @NerdistDotCom: Michael Keaton, aka Batman, wins Best Actor - Motion Picture, Musical or Comedy for #Birdman! http://t.co/NiMxA1C7tS #Go…"
235,"RT @HuffingtonPost: Best Actor in a Motion Picture, Musical or Comedy goes to Michael Keaton in Birdman #GoldenGlobes"
236,RT @IMDb: Winner: Best Actor in a Motion Picture - Musical or Comedy: Michael Keaton for ‘Birdman’ http://t.co/Gsp3Q8w7P7 #GoldenGlobes
237,"RT @NerdistDotCom: Michael Keaton, aka Batman, wins Best Actor - Motion Picture, Musical or Comedy for #Birdman! http://t.co/NiMxA1C7tS #Go…"
238,"RT @NerdistDotCom: Michael Keaton, aka Batman, wins Best Actor - Motion Picture, Musical or Comedy for #Birdman! http://t.co/NiMxA1C7tS #Go…"
239,RT @IMDb: Winner: Best Actor in a Motion Picture - Musical or Comedy: Michael Keaton for ‘Birdman’ http://t.co/Gsp3Q8w7P7 #GoldenGlobes
240,RT @outmagazine: #MichaelKeaton wins best actor in a motion picture (musical or comedy) for #Birdman! #GoldenGlobes
241,"RT @HuffingtonPost: Best Actor in a Motion Picture, Musical or Comedy goes to Michael Keaton in Birdman #GoldenGlobes"
242,"RT @THR: .@MichaelKeaton wins Best Actor in a Motion Picture, Comedy or Musical for #Birdman #GoldenGlobes http://t.co/FcT8ukRkm2"
243,"RT @THR: .@MichaelKeaton wins Best Actor in a Motion Picture, Comedy or Musical for #Birdman #GoldenGlobes http://t.co/FcT8ukRkm2"
244,"RT @THR: .@MichaelKeaton wins Best Actor in a Motion Picture, Comedy or Musical for #Birdman #GoldenGlobes http://t.co/FcT8ukRkm2"
245,"Best Actor, Motion Picture, Comedy or Musical is #MichaelKeaton for #BirdmanMovie! #HD983 #TheJoeShow #GoldenGlobes"
246,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
247,Best Actor in a Motion Picture - Comedy or Musical goes to Michael Keaton #Birdman #GoldenGlobes *wohoooo*
248,RT @IMDb: Winner: Best Actor in a Motion Picture - Musical or Comedy: Michael Keaton for ‘Birdman’ http://t.co/Gsp3Q8w7P7 #GoldenGlobes
249,"RT @HuffingtonPost: Best Actor in a Motion Picture, Musical or Comedy goes to Michael Keaton in Birdman #GoldenGlobes"
250,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
251,"RT @nbc: And @MichaelKeaton wins the #GoldenGlobe for Best Actor in a Motion Picture, Comedy or Musical for his role in #Birdman!"
252,RT @IMDb: Winner: Best Actor in a Motion Picture - Musical or Comedy: Michael Keaton for ‘Birdman’ http://t.co/Gsp3Q8w7P7 #GoldenGlobes
253,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
254,"RT @THR: .@MichaelKeaton wins Best Actor in a Motion Picture, Comedy or Musical for #Birdman #GoldenGlobes http://t.co/FcT8ukRkm2"
255,"RT @HuffingtonPost: Best Actor in a Motion Picture, Musical or Comedy goes to Michael Keaton in Birdman #GoldenGlobes"
256,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
257,"RT @NerdistDotCom: Michael Keaton, aka Batman, wins Best Actor - Motion Picture, Musical or Comedy for #Birdman! http://t.co/NiMxA1C7tS #Go…"
258,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
261,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
262,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
263,"RT @THR: .@MichaelKeaton wins Best Actor in a Motion Picture, Comedy or Musical for #Birdman #GoldenGlobes http://t.co/FcT8ukRkm2"
264,"RT @nbc: And @MichaelKeaton wins the #GoldenGlobe for Best Actor in a Motion Picture, Comedy or Musical for his role in #Birdman!"
265,"RT @THR: .@MichaelKeaton wins Best Actor in a Motion Picture, Comedy or Musical for #Birdman #GoldenGlobes http://t.co/FcT8ukRkm2"
266,RT @IMDb: Winner: Best Actor in a Motion Picture - Musical or Comedy: Michael Keaton for ‘Birdman’ http://t.co/Gsp3Q8w7P7 #GoldenGlobes
267,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
268,"Michael Keaton wins #GoldenGlobes Award for best actor in a motion picture, comedy or musical for #Birdman"
269,"RT @THR: .@MichaelKeaton wins Best Actor in a Motion Picture, Comedy or Musical for #Birdman #GoldenGlobes http://t.co/FcT8ukRkm2"
270,"RT @HuffingtonPost: Best Actor in a Motion Picture, Musical or Comedy goes to Michael Keaton in Birdman #GoldenGlobes"
271,RT @IMDb: Winner: Best Actor in a Motion Picture - Musical or Comedy: Michael Keaton for ‘Birdman’ http://t.co/Gsp3Q8w7P7 #GoldenGlobes
272,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
273,"RT @NerdistDotCom: Michael Keaton, aka Batman, wins Best Actor - Motion Picture, Musical or Comedy for #Birdman! http://t.co/NiMxA1C7tS #Go…"
274,RT @IMDb: Winner: Best Actor in a Motion Picture - Musical or Comedy: Michael Keaton for ‘Birdman’ http://t.co/Gsp3Q8w7P7 #GoldenGlobes
275,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
276,"RT @THR: .@MichaelKeaton wins Best Actor in a Motion Picture, Comedy or Musical for #Birdman #GoldenGlobes http://t.co/FcT8ukRkm2"
277,"Golden Globe Winner for Best Actor in a Motion Picture, Musical or Comedy is Michael Keaton for #Birdman!!!  #GoldenGlobes"
278,"RT @NerdistDotCom: Michael Keaton, aka Batman, wins Best Actor - Motion Picture, Musical or Comedy for #Birdman! http://t.co/NiMxA1C7tS #Go…"
279,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
280,"RT @THR: .@MichaelKeaton wins Best Actor in a Motion Picture, Comedy or Musical for #Birdman #GoldenGlobes http://t.co/FcT8ukRkm2"
281,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
282,"@MichaelKeaton wins the award for Best Actor in a Motion Picture, Comedy or Musical! Go #Birdman! #GoldenGlobes"
283,"RT @THR: .@MichaelKeaton wins Best Actor in a Motion Picture, Comedy or Musical for #Birdman #GoldenGlobes http://t.co/FcT8ukRkm2"
284,Best actor for motion picture- musical or comedy goes to Michael Keaton for #birdman #GoldenGlobes
285,"RT @1053kissfm: Best Actor in a Motion Picture, Musical or Comedy goes to... MICHAEL KEATON  #GoldenGlobes"
286,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
287,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
288,"RT @THR: .@MichaelKeaton wins Best Actor in a Motion Picture, Comedy or Musical for #Birdman #GoldenGlobes http://t.co/FcT8ukRkm2"
289,Michael Keaton wins Best Actor - Motion Picture Comedy/Musical for 'Birdman.' #GoldenGlobes
290,"RT @THR: .@MichaelKeaton wins Best Actor in a Motion Picture, Comedy or Musical for #Birdman #GoldenGlobes http://t.co/FcT8ukRkm2"
291,The Golden Globe for Best Actor in a Motion Picture (Musical or Comedy) goes to Michael Keaton for his role in Birdman.
292,"RT @THR: .@MichaelKeaton wins Best Actor in a Motion Picture, Comedy or Musical for #Birdman #GoldenGlobes http://t.co/FcT8ukRkm2"
293,"RT @nbc: And @MichaelKeaton wins the #GoldenGlobe for Best Actor in a Motion Picture, Comedy or Musical for his role in #Birdman!"
294,RT @voxdotcom: The Golden Globe for Best Actor in a Motion Picture (Musical or Comedy) goes to Michael Keaton for his role in Birdman.
295,"Second #GoldenGlobe for #Birdman goes to Michael Keaton for best actor in a Motion Picture, Musical or Comedy."
296,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
297,Winner Actor Motion Picture in a Comedy or musical goes to #MichaelKeaton #Birdman #GoldenGlobes #IAmBatman
298,"Michael Keaton just won a Golden Globe for Actor in a Motion picture, comedy or musical for Birdman. @HEELZiggler"
299,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
300,"Best Actor in a Motion Picture, Comedy or Musical goes to Michael Keaton for 'Birdman' - @GMA #GoldenGlobes"
301,"RT @HuffingtonPost: Best Actor in a Motion Picture, Musical or Comedy goes to Michael Keaton in Birdman #GoldenGlobes"
302,"RT @NerdistDotCom: Michael Keaton, aka Batman, wins Best Actor - Motion Picture, Musical or Comedy for #Birdman! http://t.co/NiMxA1C7tS #Go…"
303,"RT @THR: .@MichaelKeaton wins Best Actor in a Motion Picture, Comedy or Musical for #Birdman #GoldenGlobes http://t.co/FcT8ukRkm2"
304,"Best Actor In Motion Picture, Musical or Comedy @goldenglobes goes to Michael Keaton for #Birdman! 

#GoldenGIobes"
305,"Best Actor in a Motion Picture, Comedy or Musical goes to Michael Keaton for 'Birdman' - @GMA #GoldenGlobes via @ABC"
306,RT @IMDb: Winner: Best Actor in a Motion Picture - Musical or Comedy: Michael Keaton for ‘Birdman’ http://t.co/Gsp3Q8w7P7 #GoldenGlobes
307,Best Actor in a Motion Picture - Comedy or Musical goes to Michael Keaton #Birdman #GoldenGlobes *wohoooo*
308,"Best Actor in a Motion Picture, Comedy or Musical goes to Michael Keaton! #GoldenGlobes"
309,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
310,"RT @NerdistDotCom: Michael Keaton, aka Batman, wins Best Actor - Motion Picture, Musical or Comedy for #Birdman! http://t.co/NiMxA1C7tS #Go…"
311,#GoldenGlobes2015: Best Actor in a Comedy or Musical Motion Picture award goes to Michael Keaton for 'Birdman'
312,"RT @Culturalist: Congrats to @MichaelKeaton! #GoldenGlobe Winner for Best Actor In A Motion Picture, Musical or Comedy! #BirdmanMovie http:…"
313,"RT @THR: .@MichaelKeaton wins Best Actor in a Motion Picture, Comedy or Musical for #Birdman #GoldenGlobes http://t.co/FcT8ukRkm2"
314,RT @NewsBreaker: WINNER - @goldenglobes: Best Actor in a Motion Picture - Comedy or Musical - Michael Keaton (@MichaelKeaton) - Birdman
315,"RT @HuffingtonPost: Best Actor in a Motion Picture, Musical or Comedy goes to Michael Keaton in Birdman #GoldenGlobes"
316,RT @IMDb: Winner: Best Actor in a Motion Picture - Musical or Comedy: Michael Keaton for ‘Birdman’ http://t.co/Gsp3Q8w7P7 #GoldenGlobes
317,RT @IMDb: Winner: Best Actor in a Motion Picture - Musical or Comedy: Michael Keaton for ‘Birdman’ http://t.co/Gsp3Q8w7P7 #GoldenGlobes
318,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
319,"RT @THR: .@MichaelKeaton wins Best Actor in a Motion Picture, Comedy or Musical for #Birdman #GoldenGlobes http://t.co/FcT8ukRkm2"
320,"RT @HuffingtonPost: Best Actor in a Motion Picture, Musical or Comedy goes to Michael Keaton in Birdman #GoldenGlobes"
321,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
322,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
323,Best actor in a motion picture - comedy or musical goes to Michael Keaton #GoldenGlobes
324,"RT @ABC: Best Actor in a Motion Picture, Comedy or Musical goes to Michael Keaton for 'Birdman' - @GMA #GoldenGlobes"
325,RT @IMDb: Winner: Best Actor in a Motion Picture - Musical or Comedy: Michael Keaton for ‘Birdman’ http://t.co/Gsp3Q8w7P7 #GoldenGlobes
326,RT @IMDb: Winner: Best Actor in a Motion Picture - Musical or Comedy: Michael Keaton for ‘Birdman’ http://t.co/Gsp3Q8w7P7 #GoldenGlobes
327,"""@eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"" :)"
328,"MichaelKeaton wins Best Actor in a Motion Picture, Comedy or Musical for #Birdman #GoldenGlobes"
329,"RT @THR: .@MichaelKeaton wins Best Actor in a Motion Picture, Comedy or Musical for #Birdman #GoldenGlobes http://t.co/FcT8ukRkm2"
330,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
331,"RT @THR: .@MichaelKeaton wins Best Actor in a Motion Picture, Comedy or Musical for #Birdman #GoldenGlobes http://t.co/FcT8ukRkm2"
332,Golden globe for best actor-motion picture-comedy or musical goes to Michael Keaton Birdman!
333,"RT @HuffingtonPost: Best Actor in a Motion Picture, Musical or Comedy goes to Michael Keaton in Birdman #GoldenGlobes"
334,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
335,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
336,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
337,RT @IMDb: Winner: Best Actor in a Motion Picture - Musical or Comedy: Michael Keaton for ‘Birdman’ http://t.co/Gsp3Q8w7P7 #GoldenGlobes
338,RT @IMDb: Winner: Best Actor in a Motion Picture - Musical or Comedy: Michael Keaton for ‘Birdman’ http://t.co/Gsp3Q8w7P7 #GoldenGlobes
339,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
340,"Best Actor in a Motion Picture, Musical or Comedy goes to Michael Keaton for #BirdmanMovie! #GoldenGlobes"
341,RT @IMDb: Winner: Best Actor in a Motion Picture - Musical or Comedy: Michael Keaton for ‘Birdman’ http://t.co/Gsp3Q8w7P7 #GoldenGlobes
342,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
343,"RT @ABC: Best Actor in a Motion Picture, Comedy or Musical goes to Michael Keaton for 'Birdman' - @GMA #GoldenGlobes"
344,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
345,"RT @NerdistDotCom: Michael Keaton, aka Batman, wins Best Actor - Motion Picture, Musical or Comedy for #Birdman! http://t.co/NiMxA1C7tS #Go…"
346,"YAY! OH MY GOSH! #Beetlejuice RT @yahooPOP Best actor in a motion picture, comedy or musical goes to Michael Keaton, ""Birdman"" #GoldenGlobes"
347,"RT @ABC: Best Actor in a Motion Picture, Comedy or Musical goes to Michael Keaton for 'Birdman' - @GMA #GoldenGlobes"
348,"RT @NerdistDotCom: Michael Keaton, aka Batman, wins Best Actor - Motion Picture, Musical or Comedy for #Birdman! http://t.co/NiMxA1C7tS #Go…"
349,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
350,The Golden Globe for Best Actor in a Musical/Comedy Motion Picture Goes To: #GoldenGlobes http://t.co/NPNEYJiuQF
351,"RT @Culturalist: Congrats to @MichaelKeaton! #GoldenGlobe Winner for Best Actor In A Motion Picture, Musical or Comedy! #BirdmanMovie http:…"
352,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
353,RT @IMDb: Winner: Best Actor in a Motion Picture - Musical or Comedy: Michael Keaton for ‘Birdman’ http://t.co/Gsp3Q8w7P7 #GoldenGlobes
354,RT @IMDb: Winner: Best Actor in a Motion Picture - Musical or Comedy: Michael Keaton for ‘Birdman’ http://t.co/Gsp3Q8w7P7 #GoldenGlobes
355,RT @IMDb: Winner: Best Actor in a Motion Picture - Musical or Comedy: Michael Keaton for ‘Birdman’ http://t.co/Gsp3Q8w7P7 #GoldenGlobes
356,RT @IMDb: Winner: Best Actor in a Motion Picture - Musical or Comedy: Michael Keaton for ‘Birdman’ http://t.co/Gsp3Q8w7P7 #GoldenGlobes
357,RT @IMDb: Winner: Best Actor in a Motion Picture - Musical or Comedy: Michael Keaton for ‘Birdman’ http://t.co/Gsp3Q8w7P7 #GoldenGlobes
358,"RT @NerdistDotCom: Michael Keaton, aka Batman, wins Best Actor - Motion Picture, Musical or Comedy for #Birdman! http://t.co/NiMxA1C7tS #Go…"
359,"RT @ABC: Best Actor in a Motion Picture, Comedy or Musical goes to Michael Keaton for 'Birdman' - @GMA #GoldenGlobes"
360,"RT @THR: .@MichaelKeaton wins Best Actor in a Motion Picture, Comedy or Musical for #Birdman #GoldenGlobes http://t.co/FcT8ukRkm2"
361,RT @IMDb: Winner: Best Actor in a Motion Picture - Musical or Comedy: Michael Keaton for ‘Birdman’ http://t.co/Gsp3Q8w7P7 #GoldenGlobes
362,RT @MokinoID: Best Actor in a Motion Picture - Comedy or Musical goes to Michael Keaton #Birdman #GoldenGlobes *wohoooo*
363,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
364,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
365,RT @IMDb: Winner: Best Actor in a Motion Picture - Musical or Comedy: Michael Keaton for ‘Birdman’ http://t.co/Gsp3Q8w7P7 #GoldenGlobes
366,RT @IMDb: Winner: Best Actor in a Motion Picture - Musical or Comedy: Michael Keaton for ‘Birdman’ http://t.co/Gsp3Q8w7P7 #GoldenGlobes
367,RT @IMDb: Winner: Best Actor in a Motion Picture - Musical or Comedy: Michael Keaton for ‘Birdman’ http://t.co/Gsp3Q8w7P7 #GoldenGlobes
368,"Best Actor, Motion Picture – Comedy Or Musical: WINNER: Michael Keaton for 'Birdman'! #GoldenGlobes"
369,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
370,RT @IMDb: Winner: Best Actor in a Motion Picture - Musical or Comedy: Michael Keaton for ‘Birdman’ http://t.co/Gsp3Q8w7P7 #GoldenGlobes
371,RT @IMDb: Winner: Best Actor in a Motion Picture - Musical or Comedy: Michael Keaton for ‘Birdman’ http://t.co/Gsp3Q8w7P7 #GoldenGlobes
372,RT @IMDb: Winner: Best Actor in a Motion Picture - Musical or Comedy: Michael Keaton for ‘Birdman’ http://t.co/Gsp3Q8w7P7 #GoldenGlobes
373,RT @IMDb: Winner: Best Actor in a Motion Picture - Musical or Comedy: Michael Keaton for ‘Birdman’ http://t.co/Gsp3Q8w7P7 #GoldenGlobes
374,"RT @ABC: Best Actor in a Motion Picture, Comedy or Musical goes to Michael Keaton for 'Birdman' - @GMA #GoldenGlobes"
375,"RT @THR: .@MichaelKeaton wins Best Actor in a Motion Picture, Comedy or Musical for #Birdman #GoldenGlobes http://t.co/FcT8ukRkm2"
376,"RT @THR: .@MichaelKeaton wins Best Actor in a Motion Picture, Comedy or Musical for #Birdman #GoldenGlobes http://t.co/FcT8ukRkm2"
377,RT @IMDb: Winner: Best Actor in a Motion Picture - Musical or Comedy: Michael Keaton for ‘Birdman’ http://t.co/Gsp3Q8w7P7 #GoldenGlobes
378,RT @IMDb: Winner: Best Actor in a Motion Picture - Musical or Comedy: Michael Keaton for ‘Birdman’ http://t.co/Gsp3Q8w7P7 #GoldenGlobes
379,RT @IMDb: Winner: Best Actor in a Motion Picture - Musical or Comedy: Michael Keaton for ‘Birdman’ http://t.co/Gsp3Q8w7P7 #GoldenGlobes
380,"RT @HuffingtonPost: Best Actor in a Motion Picture, Musical or Comedy goes to Michael Keaton in Birdman #GoldenGlobes"
381,RT @IMDb: Winner: Best Actor in a Motion Picture - Musical or Comedy: Michael Keaton for ‘Birdman’ http://t.co/Gsp3Q8w7P7 #GoldenGlobes
382,RT @IMDb: Winner: Best Actor in a Motion Picture - Musical or Comedy: Michael Keaton for ‘Birdman’ http://t.co/Gsp3Q8w7P7 #GoldenGlobes
383,RT @IMDb: Winner: Best Actor in a Motion Picture - Musical or Comedy: Michael Keaton for ‘Birdman’ http://t.co/Gsp3Q8w7P7 #GoldenGlobes
384,#GoldenGlobes2015: Michael Keaton for 'Birdman' wins Best Actor in a Comedy or Musical Motion Picture!
385,"""@THR: .@MichaelKeaton wins Best Actor in a Motion Picture, Comedy or Musical for #Birdman #GoldenGlobes http://t.co/6QMRsJPW7H beetlejuice"
386,"RT @HuffingtonPost: Best Actor in a Motion Picture, Musical or Comedy goes to Michael Keaton in Birdman #GoldenGlobes"
387,"RT @ABC: Best Actor in a Motion Picture, Comedy or Musical goes to Michael Keaton for 'Birdman' - @GMA #GoldenGlobes"
388,RT @IMDb: Winner: Best Actor in a Motion Picture - Musical or Comedy: Michael Keaton for ‘Birdman’ http://t.co/Gsp3Q8w7P7 #GoldenGlobes
389,"RT @HuffingtonPost: Best Actor in a Motion Picture, Musical or Comedy goes to Michael Keaton in Birdman #GoldenGlobes"
390,"RT @nbc: And @MichaelKeaton wins the #GoldenGlobe for Best Actor in a Motion Picture, Comedy or Musical for his role in #Birdman!"
391,"RT @WhoWhatWear: Best Actor in a Motion Picture, Musical or Comedy goes to Michael Keaton for #BirdmanMovie! #GoldenGlobes"
392,"RT @ABC: Best Actor in a Motion Picture, Comedy or Musical goes to Michael Keaton for 'Birdman' - @GMA #GoldenGlobes"
393,RT @IMDb: Winner: Best Actor in a Motion Picture - Musical or Comedy: Michael Keaton for ‘Birdman’ http://t.co/Gsp3Q8w7P7 #GoldenGlobes
394,RT @IMDb: Winner: Best Actor in a Motion Picture - Musical or Comedy: Michael Keaton for ‘Birdman’ http://t.co/Gsp3Q8w7P7 #GoldenGlobes
395,"RT @HuffingtonPost: Best Actor in a Motion Picture, Musical or Comedy goes to Michael Keaton in Birdman #GoldenGlobes"
396,RT @IMDb: Winner: Best Actor in a Motion Picture - Musical or Comedy: Michael Keaton for ‘Birdman’ http://t.co/Gsp3Q8w7P7 #GoldenGlobes
397,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
398,RT @IMDb: Winner: Best Actor in a Motion Picture - Musical or Comedy: Michael Keaton for ‘Birdman’ http://t.co/Gsp3Q8w7P7 #GoldenGlobes
399,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
400,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
401,RT @IMDb: Winner: Best Actor in a Motion Picture - Musical or Comedy: Michael Keaton for ‘Birdman’ http://t.co/Gsp3Q8w7P7 #GoldenGlobes
402,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
403,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
404,"RT @THR: .@MichaelKeaton wins Best Actor in a Motion Picture, Comedy or Musical for #Birdman #GoldenGlobes http://t.co/FcT8ukRkm2"
405,RT @IMDb: Winner: Best Actor in a Motion Picture - Musical or Comedy: Michael Keaton for ‘Birdman’ http://t.co/Gsp3Q8w7P7 #GoldenGlobes
406,"RT @WhoWhatWear: Best Actor in a Motion Picture, Musical or Comedy goes to Michael Keaton for #BirdmanMovie! #GoldenGlobes"
407,RT @IMDb: Winner: Best Actor in a Motion Picture - Musical or Comedy: Michael Keaton for ‘Birdman’ http://t.co/Gsp3Q8w7P7 #GoldenGlobes
408,"RT @ABC: Best Actor in a Motion Picture, Comedy or Musical goes to Michael Keaton for 'Birdman' - @GMA #GoldenGlobes"
409,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
410,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
411,"YES! RT @ABC: Best Actor in a Motion Picture, Comedy or Musical goes to Michael Keaton for 'Birdman' - @GMA #GoldenGlobes"
412,"RT @eonline: Congrats! Michael Keaton wins Best Actor in a Motion Picture, Comedy or Musical at the #GoldenGlobes!"
413,"RT @ABC: Best Actor in a Motion Picture, Comedy or Musical goes to Michael Keaton for 'Birdman' - @GMA #GoldenGlobes"
