,tweets
9,"Best drama series... Paul Rudd clueless, 2 late presenters show up during speech #GoldenGlobes #opps"
19,"Best drama series... Paul Rudd clueless, 2 late presenters show up during speech #GoldenGlobes #opps"
29,"Best drama series... Paul Rudd clueless, 2 late presenters show up during speech #GoldenGlobes #opps"
