,tweets
22,RT @nbc: J.K. Simmons wins the award for Best Supporting Actor in a Motion Picture for his role in #Whiplash! #GoldenGlobes
23,RT @nbc: J.K. Simmons wins the award for Best Supporting Actor in a Motion Picture for his role in #Whiplash! #GoldenGlobes
25,RT @nbc: J.K. Simmons wins the award for Best Supporting Actor in a Motion Picture for his role in #Whiplash! #GoldenGlobes
26,"J.K. Simmons wins Best Supporting Actor - Motion Picture for his role in ""Whiplash."" #GoldenGlobes"
27,RT @nbc: J.K. Simmons wins the award for Best Supporting Actor in a Motion Picture for his role in #Whiplash! #GoldenGlobes
28,J.K. Simmons wins the award for Best Supporting Actor in a Motion Picture for his role in #Whiplash! #GoldenGlobes
29,RT @nbc: J.K. Simmons wins the award for Best Supporting Actor in a Motion Picture for his role in #Whiplash! #GoldenGlobes
30,RT @nbc: J.K. Simmons wins the award for Best Supporting Actor in a Motion Picture for his role in #Whiplash! #GoldenGlobes
31,“@nbc: J.K. Simmons wins the award for Best Supporting Actor in a Motion Picture for his role in #Whiplash! #GoldenGlobes”#firsttime
32,RT @nbc: J.K. Simmons wins the award for Best Supporting Actor in a Motion Picture for his role in #Whiplash! #GoldenGlobes
33,RT @nbc: J.K. Simmons wins the award for Best Supporting Actor in a Motion Picture for his role in #Whiplash! #GoldenGlobes
34,RT @nbc: J.K. Simmons wins the award for Best Supporting Actor in a Motion Picture for his role in #Whiplash! #GoldenGlobes
35,RT @nbc: J.K. Simmons wins the award for Best Supporting Actor in a Motion Picture for his role in #Whiplash! #GoldenGlobes
36,RT @nbc: J.K. Simmons wins the award for Best Supporting Actor in a Motion Picture for his role in #Whiplash! #GoldenGlobes
37,J.K. Simmons wins the award for Best Supporting Actor in a Motion Picture for his role in #Whiplash! #GoldenGlobes @nbc
38,RT @nbc: J.K. Simmons wins the award for Best Supporting Actor in a Motion Picture for his role in #Whiplash! #GoldenGlobes
39,RT @nbc: J.K. Simmons wins the award for Best Supporting Actor in a Motion Picture for his role in #Whiplash! #GoldenGlobes
40,#KPRC2Globes RT @nbc J.K. Simmons wins the award for Best Supporting Actor in a Motion Picture for his role in #Whiplash! #GoldenGlobes
41,RT @nbc: J.K. Simmons wins the award for Best Supporting Actor in a Motion Picture for his role in #Whiplash! #GoldenGlobes
42,“@nbc: J.K. Simmons wins the award for Best Supporting Actor in a Motion Picture for his role in #Whiplash! #GoldenGlobes”#YesYesYes
43,RT @nbc: J.K. Simmons wins the award for Best Supporting Actor in a Motion Picture for his role in #Whiplash! #GoldenGlobes
44,RT @nbc: J.K. Simmons wins the award for Best Supporting Actor in a Motion Picture for his role in #Whiplash! #GoldenGlobes
45,RT @nbc: J.K. Simmons wins the award for Best Supporting Actor in a Motion Picture for his role in #Whiplash! #GoldenGlobes
46,RT @nbc: J.K. Simmons wins the award for Best Supporting Actor in a Motion Picture for his role in #Whiplash! #GoldenGlobes
48,RT @KPRCLocal2: #KPRC2Globes RT @nbc J.K. Simmons wins the award for Best Supporting Actor in a Motion Picture for his role in #Whiplash! #…
49,RT @nbc: J.K. Simmons wins the award for Best Supporting Actor in a Motion Picture for his role in #Whiplash! #GoldenGlobes
50,RT @nbc: J.K. Simmons wins the award for Best Supporting Actor in a Motion Picture for his role in #Whiplash! #GoldenGlobes
52,"Golden Globe Awards 2015 Winners: Actor, Supporting Role, Motion Picture - J.K. Simmons http://t.co/26hiJ1eQGk"
53,#GoldenGlobes: JK Simmons wins Best Actor in a Supporting Role - Motion Picture for Whiplash
54,RT @nbc: J.K. Simmons wins the award for Best Supporting Actor in a Motion Picture for his role in #Whiplash! #GoldenGlobes
55,RT @nbc: J.K. Simmons wins the award for Best Supporting Actor in a Motion Picture for his role in #Whiplash! #GoldenGlobes
56,RT @nbc: J.K. Simmons wins the award for Best Supporting Actor in a Motion Picture for his role in #Whiplash! #GoldenGlobes
57,"Golden Globe Awards 2015 Winners: Actor, Supporting Role, Motion Picture - J.K. Simmons por #Whiplash http://t.co/AP4ERa9w3h"
59,RT @nbc: J.K. Simmons wins the award for Best Supporting Actor in a Motion Picture for his role in #Whiplash! #GoldenGlobes
61,RT @nbc: J.K. Simmons wins the award for Best Supporting Actor in a Motion Picture for his role in #Whiplash! #GoldenGlobes
64,RT @nbc: J.K. Simmons wins the award for Best Supporting Actor in a Motion Picture for his role in #Whiplash! #GoldenGlobes
66,RT @nbc: J.K. Simmons wins the award for Best Supporting Actor in a Motion Picture for his role in #Whiplash! #GoldenGlobes
67,RT @nbc: J.K. Simmons wins the award for Best Supporting Actor in a Motion Picture for his role in #Whiplash! #GoldenGlobes
68,J.K. Simmons wins the award for Best Supporting Actor in a Motion Picture for his role in #Whiplash! #GoldenGlobes
69,RT @nbc: J.K. Simmons wins the award for Best Supporting Actor in a Motion Picture for his role in #Whiplash! #GoldenGlobes
70,I'm glad that J.K. Simmons won best actor in a supporting role in a motion picture. He EARNED that award. #GoldenGlobes
77,RT @nbc: J.K. Simmons wins the award for Best Supporting Actor in a Motion Picture for his role in #Whiplash! #GoldenGlobes
