,tweets
52,"Golden Globe Awards 2015 Winners: Actor, Supporting Role, Motion Picture - J.K. Simmons http://t.co/26hiJ1eQGk"
53,#GoldenGlobes: JK Simmons wins Best Actor in a Supporting Role - Motion Picture for Whiplash
54,RT @nbc: J.K. Simmons wins the award for Best Supporting Actor in a Motion Picture for his role in #Whiplash! #GoldenGlobes
55,RT @nbc: J.K. Simmons wins the award for Best Supporting Actor in a Motion Picture for his role in #Whiplash! #GoldenGlobes
56,RT @nbc: J.K. Simmons wins the award for Best Supporting Actor in a Motion Picture for his role in #Whiplash! #GoldenGlobes
57,"Golden Globe Awards 2015 Winners: Actor, Supporting Role, Motion Picture - J.K. Simmons por #Whiplash http://t.co/AP4ERa9w3h"
58,RT @moviesndtv: #GoldenGlobes: JK Simmons wins Best Actor in a Supporting Role - Motion Picture for Whiplash
59,RT @nbc: J.K. Simmons wins the award for Best Supporting Actor in a Motion Picture for his role in #Whiplash! #GoldenGlobes
60,RT @moviesndtv: #GoldenGlobes: JK Simmons wins Best Actor in a Supporting Role - Motion Picture for Whiplash
61,RT @nbc: J.K. Simmons wins the award for Best Supporting Actor in a Motion Picture for his role in #Whiplash! #GoldenGlobes
62,"As expected ""@moviesndtv: #GoldenGlobes: JK Simmons wins Best Actor in a Supporting Role - Motion Picture for Whiplash"""
63,RT @moviesndtv: #GoldenGlobes: JK Simmons wins Best Actor in a Supporting Role - Motion Picture for Whiplash
64,RT @nbc: J.K. Simmons wins the award for Best Supporting Actor in a Motion Picture for his role in #Whiplash! #GoldenGlobes
65,RT @moviesndtv: #GoldenGlobes: JK Simmons wins Best Actor in a Supporting Role - Motion Picture for Whiplash
66,RT @nbc: J.K. Simmons wins the award for Best Supporting Actor in a Motion Picture for his role in #Whiplash! #GoldenGlobes
67,RT @nbc: J.K. Simmons wins the award for Best Supporting Actor in a Motion Picture for his role in #Whiplash! #GoldenGlobes
68,J.K. Simmons wins the award for Best Supporting Actor in a Motion Picture for his role in #Whiplash! #GoldenGlobes
69,RT @nbc: J.K. Simmons wins the award for Best Supporting Actor in a Motion Picture for his role in #Whiplash! #GoldenGlobes
70,I'm glad that J.K. Simmons won best actor in a supporting role in a motion picture. He EARNED that award. #GoldenGlobes
71,RT @moviesndtv: #GoldenGlobes: JK Simmons wins Best Actor in a Supporting Role - Motion Picture for Whiplash
72,"#GoldenGlobes2015: Matt Bomer wins Best Supporting Actor in a Series, Miniseries or Motion Picture for his role in 'Normal Heart'."
73,".@MattBomer wins Best Actor in a Supporting Role in a TV Series, Mini-Series or Motion Picture! #GoldenGlobes http://t.co/JsFgKvGEby"
74,"RT @goldcoastfilm: .@MattBomer wins Best Actor in a Supporting Role in a TV Series, Mini-Series or Motion Picture! #GoldenGlobes http://t.c…"
75,"RT @goldcoastfilm: .@MattBomer wins Best Actor in a Supporting Role in a TV Series, Mini-Series or Motion Picture! #GoldenGlobes http://t.c…"
76,"RT @capitalfm_my: #GoldenGlobes2015: Matt Bomer wins Best Supporting Actor in a Series, Miniseries or Motion Picture for his role in 'Norma…"
77,RT @nbc: J.K. Simmons wins the award for Best Supporting Actor in a Motion Picture for his role in #Whiplash! #GoldenGlobes
