,tweets
91,"Jeffrey Tambor for Best Actor in a Comedy or Musical TV Series - ""Transparent"". I'll add that show to my queue! #GoldenGlobes"
92,"Jeffrey Tambor wins Best Actor in TV Series, Comedy or Musical for TRANSPARENT. #GoldenGlobes love new series."
93,"RT @TVGuideMagazine: Best Actor in a TV series, comedy or musical goes to Jeffrey Tambor for #Transparent!!

#GoldenGlobes"
94,Jeffrey Tambor wins the Golden Globe for Best Actor in a TV series Comedy/Musical for his role in 'Transparent' #GoldenGlobes
95,"RT @nbc: .@JeffreyTambor wins Best Actor in a Television Series, Comedy or Musical for his role on @Transparent_tv. Congrats! #GoldenGlobes"
96,@jeffreytambor from @transparent_tv wins best actor in a TV series comedy or musical. #GoldenGlobes
97,The #GoldenGlobe for Best Actor in a Television Series - Comedy or Musical goes to @jeffreytambor in @transparent_tv
98,"RT @HuffingtonPost: Best Actor in a TV Series, Musical or Comedy goes to Jeffrey Tambor in Transparent #GoldenGlobes"
99,And the 2015 #GoldenGlobes award for Best Actor in a Comedy or Musical TV Series goes to Jeffrey Tambor for Transparent
100,And Jeffrey Tambor wins the #GoldenGlobe for best actor in a comedy/musical television series!
101,"RT @TVLine: #Transparent's Jeffrey Tambor wins for Best Actor, Comedy or Musical Series http://t.co/hcSwdg2ysL #GoldenGlobes"
102,"Best Actor in a TV Series, Musical or Comedy goes to Jeffrey Tambor in Transparent #GoldenGlobes #news"
103,"RT @nbc: .@JeffreyTambor wins Best Actor in a Television Series, Comedy or Musical for his role on @Transparent_tv. Congrats! #GoldenGlobes"
104,"RT @nbc: .@JeffreyTambor wins Best Actor in a Television Series, Comedy or Musical for his role on @Transparent_tv. Congrats! #GoldenGlobes"
105,"RT @nbc: .@JeffreyTambor wins Best Actor in a Television Series, Comedy or Musical for his role on @Transparent_tv. Congrats! #GoldenGlobes"
106,"RT @Culturalist: Congratulations to @jeffreytambor! #GoldenGlobe Winner for Best Actor in a TV Series, Musical or Comedy! #Transparent http…"
107,"RT @geeksofdoom: Best Actor, Television Series – Comedy Or Musical: WINNER: Jeffrey Tambor!! #GoldenGlobes WOW!! Congrats!"
108,"Golden Globe Winner for Best Actor in a TV Series, Musical or Comedy is Jeffrey Tambor for #Transparent!!!  #GoldenGlobes"
109,"RT @HuffingtonPost: Best Actor in a TV Series, Musical or Comedy goes to Jeffrey Tambor in Transparent #GoldenGlobes"
110,RT @NewsBreaker: WINNER - @goldenglobes: Best Actor in a Television Series - Comedy or Musical - Jeffrey Tambor (@jeffreytambor) - Transpar…
111,Pop Pop gets a #GoldenGlobe! @jeffreytambor wins Best Actor in a Comedy/Musical Series for @transparent_tv!
112,"RT @HuffingtonPost: Best Actor in a TV Series, Musical or Comedy goes to Jeffrey Tambor in Transparent #GoldenGlobes"
113,"The award for Best Actor in a TV Series, Musical or Comedy goes to Jeffrey Tanbor for Transparent #GoldenGlobes"
114,"RT @HuffingtonPost: Best Actor in a TV Series, Musical or Comedy goes to Jeffrey Tambor in Transparent #GoldenGlobes"
115,".@jeffreytambor @transparent_tv winner of the Best Actor- TV Series, Comedy, or Musical #GoldenGlobes"
116,"RT @nbc: .@JeffreyTambor wins Best Actor in a Television Series, Comedy or Musical for his role on @Transparent_tv. Congrats! #GoldenGlobes"
117,"RT @HuffingtonPost: Best Actor in a TV Series, Musical or Comedy goes to Jeffrey Tambor in Transparent #GoldenGlobes"
118,"RT @nbc: .@JeffreyTambor wins Best Actor in a Television Series, Comedy or Musical for his role on @Transparent_tv. Congrats! #GoldenGlobes"
