,tweets
229,"RT @THR: Amy Adams wins Best Actress in a Motion Picture, Comedy or Musical for #BigEyes #GoldenGlobes http://t.co/8SEmt4wlLx"
230,"RT @eonline: Best Actress in a Motion Picture, Musical or Comedy goes to Amy Adams, Big Eyes. #GoldenGlobes"
231,"RT @HuffingtonPost: Best Actress In A Motion Picture, Musical or Comedy goes to Amy Adams in Big Eyes #GoldenGlobes"
232,"Best Actress in a Motion Picture, Musical or Comedy goes to Amy Adams, Big Eyes. #GoldenGlobes"""
233,"RT @eonline: Best Actress in a Motion Picture, Musical or Comedy goes to Amy Adams, Big Eyes. #GoldenGlobes"
234,"RT @eonline: Best Actress in a Motion Picture, Musical or Comedy goes to Amy Adams, Big Eyes. #GoldenGlobes"
235,RT @mashable: Best Actress in a Motion Picture Musical or Comedy goes to Amy Adams for ‘Big Eyes.’ #GoldenGlobes http://t.co/EK1SOm6EfK
236,"Amy Adams wins Best Actress In A Motion Picture, Musical or Comedy for #BigEyes. #GoldenGlobes2015"
237,"Amy Adams has won the Golden Globe for Best Actress, Motion Picture Comedy/Musical for ""Big Eyes"""
238,"Amy Adams wins the #GoldenGlobe for Best Actress in a Motion Picture, Musical or Comedy, for #BigEyes"
239,RT @mashable: Best Actress in a Motion Picture Musical or Comedy goes to Amy Adams for ‘Big Eyes.’ #GoldenGlobes http://t.co/EK1SOm6EfK
240,RT @mashable: Best Actress in a Motion Picture Musical or Comedy goes to Amy Adams for ‘Big Eyes.’ #GoldenGlobes http://t.co/EK1SOm6EfK
241,"RT @eonline: Best Actress in a Motion Picture, Musical or Comedy goes to Amy Adams, Big Eyes. #GoldenGlobes"
242,"Best Actress in a Motion Picture - Comedy or Musical goes to ... Amy Adams, Big Eyes. http://t.co/4XFRFo9OQR #GoldenGlobes"
243,RT @mashable: Best Actress in a Motion Picture Musical or Comedy goes to Amy Adams for ‘Big Eyes.’ #GoldenGlobes http://t.co/EK1SOm6EfK
244,"RT @yahooPOP: Best actress in a motion picture, comedy/musical goes to Amy Adams, ""Big Eyes"" #GoldenGlobes"
245,"The #GoldenGlobe for Best Actress - Motion Picture Comedy/Musical goes to Amy Adams for her work in ""Big Eyes."" #GoldenGlobes"
246,"RT @HuffingtonPost: Best Actress In A Motion Picture, Musical or Comedy goes to Amy Adams in Big Eyes #GoldenGlobes"
247,"Best Actress in a Motion Picture - Comedy or Musical goes to ... Amy Adams, Big Eyes. http://t.co/WC2xAoqBSl #GoldenGlobes via @newscomauHQ"
248,"Amy Adams wins Best Actress in a Motion Picture, Comedy or Musical for #BigEyes #GoldenGlobes #etalkGLOBES"
249,"Best Actress - Motion Picture, Comedy/Musical goes to Amy Adams for ""Big Eyes."" #GoldenGlobes"
250,"RT @eonline: Best Actress in a Motion Picture, Musical or Comedy goes to Amy Adams, Big Eyes. #GoldenGlobes"
251,RT @mashable: Best Actress in a Motion Picture Musical or Comedy goes to Amy Adams for ‘Big Eyes.’ #GoldenGlobes http://t.co/EK1SOm6EfK
252,"RT @eonline: Best Actress in a Motion Picture, Musical or Comedy goes to Amy Adams, Big Eyes. #GoldenGlobes"
253,RT @mashable: Best Actress in a Motion Picture Musical or Comedy goes to Amy Adams for ‘Big Eyes.’ #GoldenGlobes http://t.co/EK1SOm6EfK
254,Amy Adams wins for Best Actress in a motion picture comedy or musical for Big Eyes.1st win for the film. @KNX1070 #GoldenGlobes
255,"#GoldenGlobes winner for Best Actress in a Motion Picture Comedy or Musical is Amy Adams for ""Big Eyes"""
256,✅👍 “@mashable: Best Actress in a Motion Picture Musical or Comedy goes to Amy Adams for ‘Big Eyes.’ #GoldenGlobes http://t.co/4M38HW7Mbi”
257,The Golden Globe for Best Actress in a Musical/Comedy Motion Picture Goes To: #GoldenGlobes http://t.co/QWdEaI65Xy
258,"RT @THR: Amy Adams wins Best Actress in a Motion Picture, Comedy or Musical for #BigEyes #GoldenGlobes http://t.co/8SEmt4wlLx"
259,"RT @eonline: Best Actress in a Motion Picture, Musical or Comedy goes to Amy Adams, Big Eyes. #GoldenGlobes"
260,"RT @eonline: Best Actress in a Motion Picture, Musical or Comedy goes to Amy Adams, Big Eyes. #GoldenGlobes"
261,RT @mashable: Best Actress in a Motion Picture Musical or Comedy goes to Amy Adams for ‘Big Eyes.’ #GoldenGlobes http://t.co/EK1SOm6EfK
262,AMY ADAMS wins Best Actress Motion Picture - Comedy Or Musical for BIG EYES #GoldenGlobes #GoldenGlobeAwards2015 #BigEyesMovie
263,"RT @HuffingtonPost: Best Actress In A Motion Picture, Musical or Comedy goes to Amy Adams in Big Eyes #GoldenGlobes"
264,"Amy Adams wins Best Actress, Motion Picture (Comedy or Musical) #GoldenGlobes for Big Eyes http://t.co/6LNd2hKVWe"
265,"RT @eonline: Best Actress in a Motion Picture, Musical or Comedy goes to Amy Adams, Big Eyes. #GoldenGlobes"
266,"RT @eonline: Best Actress in a Motion Picture, Musical or Comedy goes to Amy Adams, Big Eyes. #GoldenGlobes"
267,"Best Actress, Motion Picture, Comedy or Musical goes to Amy Adams, 'Big Eyes' #GoldenGlobes"
268,Actress from a Motion Picture comedy or musical award winner: Amy Adams from Big Eyes #GoldenGlobes
269,"RT @eonline: Best Actress in a Motion Picture, Musical or Comedy goes to Amy Adams, Big Eyes. #GoldenGlobes"
270,and the Best Actress in a Motion Picture Comedy or Musical goes to Amy Adams for her role in Big Eyes #GoldenGlobes
271,"RT @eonline: Best Actress in a Motion Picture, Musical or Comedy goes to Amy Adams, Big Eyes. #GoldenGlobes"
272,RT @mashable: Best Actress in a Motion Picture Musical or Comedy goes to Amy Adams for ‘Big Eyes.’ #GoldenGlobes http://t.co/EK1SOm6EfK
273,"Amy Adams wins Best Actress in a Motion Picture, Musical or Comedy! http://t.co/NiMxA1C7tS #BigEyes #GoldenGlobes"
274,"RT @eonline: Best Actress in a Motion Picture, Musical or Comedy goes to Amy Adams, Big Eyes. #GoldenGlobes"
275,"RT @THR: Amy Adams wins Best Actress in a Motion Picture, Comedy or Musical for #BigEyes #GoldenGlobes http://t.co/8SEmt4wlLx"
276,"RT @rapplerdotcom: WINNER: Amy Adams, Big Eyes
Best Actress in a Motion Picture, Musical or Comedy
#GoldenGlobes2015 LIVEBLOG: http://t.co/…"
277,"RT @eonline: Best Actress in a Motion Picture, Musical or Comedy goes to Amy Adams, Big Eyes. #GoldenGlobes"
278,"RT @eonline: Best Actress in a Motion Picture, Musical or Comedy goes to Amy Adams, Big Eyes. #GoldenGlobes"
279,RT @mashable: Best Actress in a Motion Picture Musical or Comedy goes to Amy Adams for ‘Big Eyes.’ #GoldenGlobes http://t.co/EK1SOm6EfK
280,RT @mashable: Best Actress in a Motion Picture Musical or Comedy goes to Amy Adams for ‘Big Eyes.’ #GoldenGlobes http://t.co/EK1SOm6EfK
281,Yes! RT @mashable: Best Actress in a Motion Picture Musical or Comedy goes to Amy Adams for ‘Big Eyes.’ #GoldenGlobes http://t.co/QJfZDxApfR
282,"RT @Culturalist: Congrats to Amy Adams! #GoldenGlobe Winner for Best Actress In A Motion Picture, Musical or Comedy! #BigEyesMovie http://t…"
283,"RT @nbc: Amy Adams wins the Best Actress in a Motion Picture, Comedy or Musical #GoldenGlobe for the film #BigEyes. Congrats!"
284,Amy Adams wins Best Actress in a Motion Picture Comedy or Musical for her role in Big Eyes - #GoldenGlobes http://t.co/CFCXrOWuGW
285,"RT @HuffingtonPost: Best Actress In A Motion Picture, Musical or Comedy goes to Amy Adams in Big Eyes #GoldenGlobes"
286,"RT @eonline: Best Actress in a Motion Picture, Musical or Comedy goes to Amy Adams, Big Eyes. #GoldenGlobes"
287,RT @KNXDavid: Amy Adams wins for Best Actress in a motion picture comedy or musical for Big Eyes.1st win for the film. @KNX1070 #GoldenGlob…
288,"RT @HuffingtonPost: Best Actress In A Motion Picture, Musical or Comedy goes to Amy Adams in Big Eyes #GoldenGlobes"
289,"RT @eonline: Best Actress in a Motion Picture, Musical or Comedy goes to Amy Adams, Big Eyes. #GoldenGlobes"
290,"RT @CBSShowbiz: The best actress in a motion picture comedy or musical prize goes to Amy Adams for ""Big Eyes"" #Golden Globes"
291,"I really want to see this! “@nbc: Amy Adams wins the Best Actress in a Motion Picture, Comedy or Musical #GoldenGlobe for the film #BigEyes."
292,RT @mashable: Best Actress in a Motion Picture Musical or Comedy goes to Amy Adams for ‘Big Eyes.’ #GoldenGlobes http://t.co/EK1SOm6EfK
293,"RT @HuffingtonPost: Best Actress In A Motion Picture, Musical or Comedy goes to Amy Adams in Big Eyes #GoldenGlobes"
294,"RT @THR: Amy Adams wins Best Actress in a Motion Picture, Comedy or Musical for #BigEyes #GoldenGlobes http://t.co/8SEmt4wlLx"
295,"RT @HuffingtonPost: Best Actress In A Motion Picture, Musical or Comedy goes to Amy Adams in Big Eyes #GoldenGlobes"
296,"Amy Adams wins Best Actress in a Motion Picture - Comedy or Musical for ""Big Eyes"" #GoldenGlobes #ShowTimeLegends"
297,"RT @eonline: Best Actress in a Motion Picture, Musical or Comedy goes to Amy Adams, Big Eyes. #GoldenGlobes"
298,"RT @_inthenova: #GoldenGlobes for best actress in a motion picture,  comedy,  or musical goes to Amy Adams for #bigeyes"
299,"Amy Adams wins Best Actress in a Motion Picture - Comedy or Musical for ""Big Eyes"" #GoldenGlobes #ShowTimeLegends"
300,“@mashable: Best Actress in a Motion Picture Musical or Comedy goes to Amy Adams for ‘Big Eyes.’ #GoldenGlobes http://t.co/ukVZHmyK6Y”
301,RT @mashable: Best Actress in a Motion Picture Musical or Comedy goes to Amy Adams for ‘Big Eyes.’ #GoldenGlobes http://t.co/EK1SOm6EfK
302,Amy Adams wins her second career Golden Globe for Best Actress in a Motion Picture – Comedy or Musical for Big Eyes. #GoldenGlobes
303,"RT @eonline: Best Actress in a Motion Picture, Musical or Comedy goes to Amy Adams, Big Eyes. #GoldenGlobes"
304,"RT @THR: Amy Adams wins Best Actress in a Motion Picture, Comedy or Musical for #BigEyes #GoldenGlobes http://t.co/8SEmt4wlLx"
305,"RT @eonline: Best Actress in a Motion Picture, Musical or Comedy goes to Amy Adams, Big Eyes. #GoldenGlobes"
306,"RT @eonline: Best Actress in a Motion Picture, Musical or Comedy goes to Amy Adams, Big Eyes. #GoldenGlobes"
307,"Amy Adams wins best actress in a motion picture, musical or comedy, for her portrayal of artist Margaret Keene in ""Big Eyes"" #GoldenGlobes"
308,"RT @Culturalist: Congrats to Amy Adams! #GoldenGlobe Winner for Best Actress In A Motion Picture, Musical or Comedy! #BigEyesMovie http://t…"
309,"RT @NerdistDotCom: Amy Adams wins Best Actress in a Motion Picture, Musical or Comedy! http://t.co/NiMxA1C7tS #BigEyes #GoldenGlobes"
310,"Best actress in a motion picture, comedy or musical goes to... Amy Adams, for Big Eyes! #GoldenGlobes"
311,"RT @screencrushnews: WINNER: Amy Adams, BIG EYES -- Best Actress, Motion Picture (Comedy or Musical) #GoldenGlobes"
312,"RT @nbc: Amy Adams wins the Best Actress in a Motion Picture, Comedy or Musical #GoldenGlobe for the film #BigEyes. Congrats!"
313,"RT @LauraraMonique: Best actress in a motion picture, comedy or musical. #goldenglobes and the winner is..... #AmyAdams #BigEyes congrats! …"
314,"RT @eonline: Best Actress in a Motion Picture, Musical or Comedy goes to Amy Adams, Big Eyes. #GoldenGlobes"
315,RT @mashable: Best Actress in a Motion Picture Musical or Comedy goes to Amy Adams for ‘Big Eyes.’ #GoldenGlobes http://t.co/EK1SOm6EfK
316,"RT @eonline: Best Actress in a Motion Picture, Musical or Comedy goes to Amy Adams, Big Eyes. #GoldenGlobes"
317,"RT @eonline: Best Actress in a Motion Picture, Musical or Comedy goes to Amy Adams, Big Eyes. #GoldenGlobes"
318,"RT @eonline: Best Actress in a Motion Picture, Musical or Comedy goes to Amy Adams, Big Eyes. #GoldenGlobes"
319,"RT @eonline: Best Actress in a Motion Picture, Musical or Comedy goes to Amy Adams, Big Eyes. #GoldenGlobes"
320,"RT @eonline: Best Actress in a Motion Picture, Musical or Comedy goes to Amy Adams, Big Eyes. #GoldenGlobes"
321,#GoldenGlobes2015: AMY ADAMS wins Best Actress for a Comedy or Musical Motion Picture.
322,RT @mashable: Best Actress in a Motion Picture Musical or Comedy goes to Amy Adams for ‘Big Eyes.’ #GoldenGlobes http://t.co/EK1SOm6EfK
323,RT @mashable: Best Actress in a Motion Picture Musical or Comedy goes to Amy Adams for ‘Big Eyes.’ #GoldenGlobes http://t.co/EK1SOm6EfK
324,"RT @nbc: Amy Adams wins the Best Actress in a Motion Picture, Comedy or Musical #GoldenGlobe for the film #BigEyes. Congrats!"
325,RT @mashable: Best Actress in a Motion Picture Musical or Comedy goes to Amy Adams for ‘Big Eyes.’ #GoldenGlobes http://t.co/EK1SOm6EfK
326,"Best Actress in a Motion Picture, Comedy or Musical goes to Amy Adams for BIG EYES #GoldenGlobes #ItsStageTalk"
327,"Amy Adams wins Best Actress in a Motion Picture, Comedy or Musical for Big Eyes #GoldenGlobes"
328,"RT @HuffingtonPost: Best Actress In A Motion Picture, Musical or Comedy goes to Amy Adams in Big Eyes #GoldenGlobes"
329,"RT @CBSShowbiz: The best actress in a motion picture comedy or musical prize goes to Amy Adams for ""Big Eyes"" #Golden Globes"
330,"RT @eonline: Best Actress in a Motion Picture, Musical or Comedy goes to Amy Adams, Big Eyes. #GoldenGlobes"
331,"RT @eonline: Best Actress in a Motion Picture, Musical or Comedy goes to Amy Adams, Big Eyes. #GoldenGlobes"
332,"Golden Globe Winner for Best Actress in a Motion Picture, Musical or Comedy is Amy Adams for #BigEyes!!!  #GoldenGlobes"
333,"RT @nbc: Amy Adams wins the Best Actress in a Motion Picture, Comedy or Musical #GoldenGlobe for the film #BigEyes. Congrats!"
334,RT @mashable: Best Actress in a Motion Picture Musical or Comedy goes to Amy Adams for ‘Big Eyes.’ #GoldenGlobes http://t.co/EK1SOm6EfK
335,"The fantastic Amy Adams wins the #GoldenGlobe for Best Actress in a Motion Picture, Comedy or Musical for Big Eyes!"
336,"RT @NerdistDotCom: Amy Adams wins Best Actress in a Motion Picture, Musical or Comedy! http://t.co/NiMxA1C7tS #BigEyes #GoldenGlobes"
337,"RT @eonline: Best Actress in a Motion Picture, Musical or Comedy goes to Amy Adams, Big Eyes. #GoldenGlobes"
338,"RT @NerdistDotCom: Amy Adams wins Best Actress in a Motion Picture, Musical or Comedy! http://t.co/NiMxA1C7tS #BigEyes #GoldenGlobes"
339,YAYYYY! Best Actress in a Motion Picture - Comedy or Musical goes to Amy Adams for Big Eyes #GoldenGlobes
340,"RT @THR: Amy Adams wins Best Actress in a Motion Picture, Comedy or Musical for #BigEyes #GoldenGlobes http://t.co/8SEmt4wlLx"
341,Best actress in motion picture- comedy or musical goes to Amy Adams for #bigeyes #GoldenGlobes
342,"Amy Adams wins Best Actress in a Motion Picture, Comedy or Musical for #BigEyes #GoldenGlobes http://t.co/y2fM8cNIk9"
343,"RT @THR: Amy Adams wins Best Actress in a Motion Picture, Comedy or Musical for #BigEyes #GoldenGlobes http://t.co/8SEmt4wlLx"
344,RT @mashable: Best Actress in a Motion Picture Musical or Comedy goes to Amy Adams for ‘Big Eyes.’ #GoldenGlobes http://t.co/EK1SOm6EfK
345,"Golden Globes Winner for Best Actress In A Motion Picture, Musical or Comedy
- Amy Adams
(Big Eyes)

#GoldenGlobes @goldenglobes"
346,"Amy Adams wins Best Actress in a Motion Picture, Musical or Comedy for ""Big Eyes"" http://t.co/o4YqiBmqxp #GoldenGlobes"
347,"RT @CBSThisMorning: Amy Adams wins #GoldenGlobes award for best actress in a motion picture, comedy or musical for #BigEyes"
348,"RT @1057ezrock: Best Actress, Motion Picture, Comedy or Musical goes to Amy Adams, 'Big Eyes' #GoldenGlobes"
349,"RT @eonline: Best Actress in a Motion Picture, Musical or Comedy goes to Amy Adams, Big Eyes. #GoldenGlobes"
350,Winner for Best Actress in a Motion Picture - Comedy or Musical - Amy Adams - Big Eyes - #GoldenGlobes
351,Golden Globe Awards 2015 Winners: Best Performance by an Actress in a Motion Picture - Musical/Comedy - Amy Adams... http://t.co/848cLfVN9r
352,"RT @eonline: Best Actress in a Motion Picture, Musical or Comedy goes to Amy Adams, Big Eyes. #GoldenGlobes"
353,"RT @nbc: Amy Adams wins the Best Actress in a Motion Picture, Comedy or Musical #GoldenGlobe for the film #BigEyes. Congrats!"
354,RT @mashable: Best Actress in a Motion Picture Musical or Comedy goes to Amy Adams for ‘Big Eyes.’ #GoldenGlobes http://t.co/EK1SOm6EfK
355,"RT @nbc: Amy Adams wins the Best Actress in a Motion Picture, Comedy or Musical #GoldenGlobe for the film #BigEyes. Congrats!"
356,"RT @THR: Amy Adams wins Best Actress in a Motion Picture, Comedy or Musical for #BigEyes #GoldenGlobes http://t.co/8SEmt4wlLx"
357,"RT @eonline: Best Actress in a Motion Picture, Musical or Comedy goes to Amy Adams, Big Eyes. #GoldenGlobes"
358,"RT @eonline: Best Actress in a Motion Picture, Musical or Comedy goes to Amy Adams, Big Eyes. #GoldenGlobes"
359,RT @mashable: Best Actress in a Motion Picture Musical or Comedy goes to Amy Adams for ‘Big Eyes.’ #GoldenGlobes http://t.co/EK1SOm6EfK
360,"RT @chicagotribune: Amy Adams wins best actress in motion picture, comedy or musical  for 'Big Eyes' #GoldenGlobes http://t.co/oAWQUTD2e6"
361,"RT @YahooMovies: Amy Adams wins Best Actress in a Motion Picture, Musical or Comedy for ""Big Eyes"" http://t.co/o4YqiBmqxp #GoldenGlobes"
362,"RT @nbc: Amy Adams wins the Best Actress in a Motion Picture, Comedy or Musical #GoldenGlobe for the film #BigEyes. Congrats!"
363,Amy Adams wins Best Actress in a Motion Picture - Comedy or Musical http://t.co/HpD1dxDk63 #GoldenGlobes
364,"RT @YahooMovies: Amy Adams wins Best Actress in a Motion Picture, Musical or Comedy for ""Big Eyes"" http://t.co/o4YqiBmqxp #GoldenGlobes"
365,"RT @eonline: Best Actress in a Motion Picture, Musical or Comedy goes to Amy Adams, Big Eyes. #GoldenGlobes"
366,"Best Actress in a Motion Picture, Comedy or Musical goes to Amy Adams for 'Big Eyes' - @GMA #GoldenGlobes"
367,Best Actress in a Motion Picture Musical or Comedy goes to Amy Adams for ‘Big Eyes.’ #GoldenGlobes http://t.co/DAUQSxbTWs
368,"RT @nbc: Amy Adams wins the Best Actress in a Motion Picture, Comedy or Musical #GoldenGlobe for the film #BigEyes. Congrats!"
369,RT @KNXDavid: Amy Adams wins for Best Actress in a motion picture comedy or musical for Big Eyes.1st win for the film. @KNX1070 #GoldenGlob…
370,"Best Actress in a Motion Picture, Comedy or Musical goes to Amy Adams for 'Big Eyes' - @GMA #GoldenGlobes via @ABC"
371,"RT @THR: Amy Adams wins Best Actress in a Motion Picture, Comedy or Musical for #BigEyes #GoldenGlobes http://t.co/8SEmt4wlLx"
372,RT @mashable: Best Actress in a Motion Picture Musical or Comedy goes to Amy Adams for ‘Big Eyes.’ #GoldenGlobes http://t.co/EK1SOm6EfK
373,"RT @eonline: Best Actress in a Motion Picture, Musical or Comedy goes to Amy Adams, Big Eyes. #GoldenGlobes"
374,"RT @NerdistDotCom: Amy Adams wins Best Actress in a Motion Picture, Musical or Comedy! http://t.co/NiMxA1C7tS #BigEyes #GoldenGlobes"
375,"RT @nbc: Amy Adams wins the Best Actress in a Motion Picture, Comedy or Musical #GoldenGlobe for the film #BigEyes. Congrats!"
376,"RT @eonline: Best Actress in a Motion Picture, Musical or Comedy goes to Amy Adams, Big Eyes. #GoldenGlobes"
377,"Previsible. Sí. ""@EW: Best Actress, Motion Picture, Comedy or Musical goes to Amy Adams, 'Big Eyes' http://t.co/ASuBa1AgLi"" #GoldenGlobes"
378,Best Actress in a Motion Picture - Comedy or Musical - goes to Amy Adams in Big Eyes - #GoldenGlobes http://t.co/HXeOiZDd9R
379,"Amy Adams wins Best Actress In A Motion Picture, Musical or Comedy for Big Eyes. #GoldenGlobes"
380,"RT @THR: Amy Adams wins Best Actress in a Motion Picture, Comedy or Musical for #BigEyes #GoldenGlobes http://t.co/8SEmt4wlLx"
381,RT @mashable: Best Actress in a Motion Picture Musical or Comedy goes to Amy Adams for ‘Big Eyes.’ #GoldenGlobes http://t.co/EK1SOm6EfK
382,"RT @CBSShowbiz: The best actress in a motion picture comedy or musical prize goes to Amy Adams for ""Big Eyes"" #Golden Globes"
383,Best Actress in a Motion Picture Comedy or Musical goes to Amy Adams - AGAIN! Congrats! #GoldenGlobes
384,"RT @eonline: Best Actress in a Motion Picture, Musical or Comedy goes to Amy Adams, Big Eyes. #GoldenGlobes"
385,RT @mashable: Best Actress in a Motion Picture Musical or Comedy goes to Amy Adams for ‘Big Eyes.’ #GoldenGlobes http://t.co/EK1SOm6EfK
386,"RT @eonline: Best Actress in a Motion Picture, Musical or Comedy goes to Amy Adams, Big Eyes. #GoldenGlobes"
387,"“@HuffingtonPost: Best Actress In A Motion Picture, Musical or Comedy goes to Amy Adams in Big Eyes #GoldenGlobes” congrats girl!"
388,"RT @HuffingtonPost: Best Actress In A Motion Picture, Musical or Comedy goes to Amy Adams in Big Eyes #GoldenGlobes"
389,"Best Actress In A Motion Picture, Musical or Comedy Award goes to #AmyAdams For #BigEyes  #GoldenGlobes #Awardseason"
390,Best Actress in a Motion Picture Musical or Comedy goes to Amy Adams for ‘Big Eyes.’ #GoldenGlobes
391,"RT @chicagotribune: Amy Adams wins best actress in motion picture, comedy or musical  for 'Big Eyes' #GoldenGlobes http://t.co/oAWQUTD2e6"
392,"RT @eonline: Best Actress in a Motion Picture, Musical or Comedy goes to Amy Adams, Big Eyes. #GoldenGlobes"
393,"RT @eonline: Best Actress in a Motion Picture, Musical or Comedy goes to Amy Adams, Big Eyes. #GoldenGlobes"
394,"RT @ABC: Best Actress in a Motion Picture, Comedy or Musical goes to Amy Adams for 'Big Eyes' - @GMA #GoldenGlobes"
395,"RT @eonline: Best Actress in a Motion Picture, Musical or Comedy goes to Amy Adams, Big Eyes. #GoldenGlobes"
396,"RT @eonline: Best Actress in a Motion Picture, Musical or Comedy goes to Amy Adams, Big Eyes. #GoldenGlobes"
397,"RT @ABC: Best Actress in a Motion Picture, Comedy or Musical goes to Amy Adams for 'Big Eyes' - @GMA #GoldenGlobes"
398,Amy Adams wins the best actress in a motion picture in a comedy or musical! http://t.co/NDVlT9XDyn #GoldenGlobes http://t.co/uxv1vU8iSI
399,"RT @nbc: Amy Adams wins the Best Actress in a Motion Picture, Comedy or Musical #GoldenGlobe for the film #BigEyes. Congrats!"
400,"RT @7News: Amy Adams wins the #GoldenGlobe for Best Actress in a Motion Picture, Musical or Comedy, for #BigEyes"
401,RT @mashable: Best Actress in a Motion Picture Musical or Comedy goes to Amy Adams for ‘Big Eyes.’ #GoldenGlobes http://t.co/EK1SOm6EfK
402,RT @mashable: Best Actress in a Motion Picture Musical or Comedy goes to Amy Adams for ‘Big Eyes.’ #GoldenGlobes http://t.co/EK1SOm6EfK
403,"RT @eonline: Best Actress in a Motion Picture, Musical or Comedy goes to Amy Adams, Big Eyes. #GoldenGlobes"
404,"RT @nbc: Amy Adams wins the Best Actress in a Motion Picture, Comedy or Musical #GoldenGlobe for the film #BigEyes. Congrats!"
405,"RT @eonline: Best Actress in a Motion Picture, Musical or Comedy goes to Amy Adams, Big Eyes. #GoldenGlobes"
406,RT @mashable: Best Actress in a Motion Picture Musical or Comedy goes to Amy Adams for ‘Big Eyes.’ #GoldenGlobes http://t.co/EK1SOm6EfK
407,"RT @ABC: Best Actress in a Motion Picture, Comedy or Musical goes to Amy Adams for 'Big Eyes' - @GMA #GoldenGlobes"
408,"RT @eonline: Best Actress in a Motion Picture, Musical or Comedy goes to Amy Adams, Big Eyes. #GoldenGlobes"
409,"RT @ABC: Best Actress in a Motion Picture, Comedy or Musical goes to Amy Adams for 'Big Eyes' - @GMA #GoldenGlobes"
410,"RT @eonline: Best Actress in a Motion Picture, Musical or Comedy goes to Amy Adams, Big Eyes. #GoldenGlobes"
411,"Amy Adams wins best actress in motion picture, comedy or musical  for 'Big Eyes' #GoldenGlobes"
412,"RT @eonline: Best Actress in a Motion Picture, Musical or Comedy goes to Amy Adams, Big Eyes. #GoldenGlobes"
413,"RT @THR: Amy Adams wins Best Actress in a Motion Picture, Comedy or Musical for #BigEyes #GoldenGlobes http://t.co/8SEmt4wlLx"
414,"RT @eonline: Best Actress in a Motion Picture, Musical or Comedy goes to Amy Adams, Big Eyes. #GoldenGlobes"
415,"RT @YahooMovies: Amy Adams wins Best Actress in a Motion Picture, Musical or Comedy for ""Big Eyes"" http://t.co/o4YqiBmqxp #GoldenGlobes"
416,"RT @ABC: Best Actress in a Motion Picture, Comedy or Musical goes to Amy Adams for 'Big Eyes' - @GMA #GoldenGlobes"
417,"RT @_inthenova: #GoldenGlobes for best actress in a motion picture,  comedy,  or musical goes to Amy Adams for #bigeyes"
418,Congratulations to Amy Adams in #BigEyesMovie #GoldenGlobes winner for Best Actress in a Motion Picture Comedy or Musical
419,"RT @ABC: Best Actress in a Motion Picture, Comedy or Musical goes to Amy Adams for 'Big Eyes' - @GMA #GoldenGlobes"
420,"RT @YahooMovies: Amy Adams wins Best Actress in a Motion Picture, Musical or Comedy for ""Big Eyes"" http://t.co/o4YqiBmqxp #GoldenGlobes"
421,"RT @HuffingtonPost: Best Actress In A Motion Picture, Musical or Comedy goes to Amy Adams in Big Eyes #GoldenGlobes"
422,RT @mashable: Best Actress in a Motion Picture Musical or Comedy goes to Amy Adams for ‘Big Eyes.’ #GoldenGlobes http://t.co/EK1SOm6EfK
423,"RT @CBSThisMorning: Amy Adams wins #GoldenGlobes award for best actress in a motion picture, comedy or musical for #BigEyes"
424,"RT @eonline: Best Actress in a Motion Picture, Musical or Comedy goes to Amy Adams, Big Eyes. #GoldenGlobes"
425,Best Lead Actress in a Motion Picture- Comedy or Musical goes to Amy Adams - Big Eyes #GoldenGlobes http://t.co/veeTJZfkIj
426,RT @WPXI: and the Best Actress in a Motion Picture Comedy or Musical goes to Amy Adams for her role in Big Eyes #GoldenGlobes
427,RT @mashable: Best Actress in a Motion Picture Musical or Comedy goes to Amy Adams for ‘Big Eyes.’ #GoldenGlobes http://t.co/EK1SOm6EfK
428,"""@WPXI: and the Best Actress in a Motion Picture Comedy or Musical goes to Amy Adams for her role in Big Eyes #GoldenGlobes"" Well deserved!"
429,"RT @eonline: Best Actress in a Motion Picture, Musical or Comedy goes to Amy Adams, Big Eyes. #GoldenGlobes"
430,"RT @eonline: Best Actress in a Motion Picture, Musical or Comedy goes to Amy Adams, Big Eyes. #GoldenGlobes"
431,"RT @ABC: Best Actress in a Motion Picture, Comedy or Musical goes to Amy Adams for 'Big Eyes' - @GMA #GoldenGlobes"
432,"RT @HuffingtonPost: Best Actress In A Motion Picture, Musical or Comedy goes to Amy Adams in Big Eyes #GoldenGlobes"
433,"RT @chicagotribune: Amy Adams wins best actress in motion picture, comedy or musical  for 'Big Eyes' #GoldenGlobes http://t.co/oAWQUTD2e6"
434,RT @mashable: Best Actress in a Motion Picture Musical or Comedy goes to Amy Adams for ‘Big Eyes.’ #GoldenGlobes http://t.co/EK1SOm6EfK
435,"And the lovely Amy Adams wins Best Actress, Motion Picture, Comedy or Musical for Tim Burton's 'Big Eyes' #GoldenGlobes"
436,"RT @eonline: Best Actress in a Motion Picture, Musical or Comedy goes to Amy Adams, Big Eyes. #GoldenGlobes"
437,"RT @ParadeMagazine: Amy Adams wins best actress in motion picture, comedy or musical  for 'Big Eyes' #GoldenGlobes"
438,"RT @eonline: Best Actress in a Motion Picture, Musical or Comedy goes to Amy Adams, Big Eyes. #GoldenGlobes"
439,"RT @eonline: Best Actress in a Motion Picture, Musical or Comedy goes to Amy Adams, Big Eyes. #GoldenGlobes"
